time;copter_pitch_angle;copter_roll_angle;copter_yaw_angle;copter_z_distance;REF_PITCH_ANGLE;REF_ROLL_ANGLE;REF_YAW_ANGLE;REF_Z_DISTANCE;SS;
396,399;23,875;17;359,625;3,5500500202178955;0;0;100;10;0;
396,404;23,875;17;359,625;3,5500500202178955;0;0;100;10;0;
396,408;23,875;17;359,625;3,5500500202178955;0;0;100;10;0;
396,412;23,875;17;359,625;3,5500500202178955;0;0;100;10;0;
396,416;23,875;17;359,625;3,5500500202178955;0;0;100;10;0;
396,419;23,875;17;359,625;3,5500500202178955;0;0;100;10;0;
396,423;23,875;17;359,625;3,5500500202178955;0;0;100;10;0;
396,427;23,875;17;359,625;3,5500500202178955;0;0;100;10;0;
396,431;23,875;17;359,625;3,5500500202178955;0;0;100;10;0;
396,435;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,438;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,442;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,446;23,875;17;359,5625;3,532899856567383;0;0;100;10;0;
396,45;23,875;17;359,5625;3,532899856567383;0;0;100;10;0;
396,454;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,457;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,461;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,465;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,469;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,473;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,477;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,481;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,485;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,489;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,492;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,496;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,5;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,503;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,506;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,509;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,513;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,517;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,52;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,524;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,527;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,531;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,535;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,538;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,542;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,546;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,55;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,553;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,557;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,56;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,564;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,567;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,571;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,575;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,58;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,583;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,586;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,59;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,593;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,597;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,6;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,604;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
396,608;23,875;17;359,625;3,532899856567383;0;0;100;10;0;
