time;copter_roll_angle;kd;ki;kp;REF_ROLL_ANGLE;
5,7;-31,125;12;0,000009999999747378752;2,5;0;
5,702;-31,125;12;0,000009999999747378752;2,5;0;
5,705;-31,125;12;0,000009999999747378752;2,5;0;
5,708;-31,125;12;0,000009999999747378752;2,5;0;
5,711;-31,125;12;0,000009999999747378752;2,5;0;
5,713;-31,125;12;0,000009999999747378752;2,5;0;
5,715;-31,125;12;0,000009999999747378752;2,5;0;
5,717;-31,125;12;0,000009999999747378752;2,5;0;
5,721;-31,125;12;0,000009999999747378752;2,5;0;
5,724;-31,125;12;0,000009999999747378752;2,5;0;
5,727;-31,125;12;0,000009999999747378752;2,5;0;
5,729;-31,125;12;0,000009999999747378752;2,5;0;
5,732;-31,125;12;0,000009999999747378752;2,5;0;
5,735;-31,125;12;0,000009999999747378752;2,5;0;
5,738;-31,125;12;0,000009999999747378752;2,5;0;
5,741;-31,125;12;0,000009999999747378752;2,5;0;
5,743;-31,125;12;0,000009999999747378752;2,5;0;
5,746;-31,125;12;0,000009999999747378752;2,5;0;
5,748;-31,125;12;0,000009999999747378752;2,5;0;
5,751;-31,125;12;0,000009999999747378752;2,5;0;
5,753;-31,125;12;0,000009999999747378752;2,5;0;
5,756;-31,125;12;0,000009999999747378752;2,5;0;
5,759;-31,125;12;0,000009999999747378752;2,5;0;
5,761;-31,125;12;0,000009999999747378752;2,5;0;
5,764;-31,125;12;0,000009999999747378752;2,5;0;
5,766;-31,125;12;0,000009999999747378752;2,5;0;
5,769;-31,125;12;0,000009999999747378752;2,5;0;
5,772;-31,125;12;0,000009999999747378752;2,5;0;
5,775;-31,125;12;0,000009999999747378752;2,5;0;
5,778;-31,125;12;0,000009999999747378752;2,5;0;
5,78;-31,125;12;0,000009999999747378752;2,5;0;
5,783;-31,125;12;0,000009999999747378752;2,5;0;
5,785;-31,125;12;0,000009999999747378752;2,5;0;
5,788;-31,125;12;0,000009999999747378752;2,5;0;
5,791;-31,125;12;0,000009999999747378752;2,5;0;
5,793;-31,125;12;0,000009999999747378752;2,5;0;
5,796;-31,125;12;0,000009999999747378752;2,5;0;
5,798;-31,125;12;0,000009999999747378752;2,5;0;
5,801;-31,125;12;0,000009999999747378752;2,5;0;
5,804;-31,125;12;0,000009999999747378752;2,5;0;
5,807;-31,125;12;0,000009999999747378752;2,5;0;
5,809;-31,125;12;0,000009999999747378752;2,5;0;
5,812;-31,125;12;0,000009999999747378752;2,5;0;
5,815;-31,125;12;0,000009999999747378752;2,5;0;
5,817;-31,125;12;0,000009999999747378752;2,5;0;
5,82;-31,125;12;0,000009999999747378752;2,5;0;
5,823;-31,125;12;0,000009999999747378752;2,5;0;
5,826;-31,125;12;0,000009999999747378752;2,5;0;
5,829;-31,125;12;0,000009999999747378752;2,5;0;
5,831;-31,125;12;0,000009999999747378752;2,5;0;
5,834;-31,125;12;0,000009999999747378752;2,5;0;
5,837;-31,125;12;0,000009999999747378752;2,5;0;
5,84;-31,125;12;0,000009999999747378752;2,5;0;
5,843;-31,125;12;0,000009999999747378752;2,5;0;
5,846;-31,125;12;0,000009999999747378752;2,5;0;
5,848;-31,125;12;0,000009999999747378752;2,5;0;
5,85;-31,125;12;0,000009999999747378752;2,5;0;
5,853;-31,125;12;0,000009999999747378752;2,5;0;
5,856;-31,125;12;0,000009999999747378752;2,5;0;
5,859;-31,125;12;0,000009999999747378752;2,5;0;
5,861;-31,125;12;0,000009999999747378752;2,5;0;
5,864;-31,125;12;0,000009999999747378752;2,5;0;
5,866;-31,125;12;0,000009999999747378752;2,5;0;
5,869;-31,125;12;0,000009999999747378752;2,5;0;
5,871;-31,125;12;0,000009999999747378752;2,5;0;
5,875;-31,125;12;0,000009999999747378752;2,5;0;
5,877;-31,125;12;0,000009999999747378752;2,5;0;
5,88;-31,125;12;0,000009999999747378752;2,5;0;
5,882;-31,125;12;0,000009999999747378752;2,5;0;
5,885;-31,125;12;0,000009999999747378752;2,5;0;
5,887;-31,125;12;0,000009999999747378752;2,5;0;
5,89;-31,125;12;0,000009999999747378752;2,5;0;
5,893;-31,125;12;0,000009999999747378752;2,5;0;
5,895;-31,125;12;0,000009999999747378752;2,5;0;
5,898;-31,125;12;0,000009999999747378752;2,5;0;
5,9;-31,125;12;0,000009999999747378752;2,5;0;
5,903;-31,125;12;0,000009999999747378752;2,5;0;
5,906;-31,125;12;0,000009999999747378752;2,5;0;
5,908;-31,125;12;0,000009999999747378752;2,5;0;
5,91;-31,125;12;0,000009999999747378752;2,5;0;
5,913;-31,125;12;0,000009999999747378752;2,5;0;
5,915;-31,125;12;0,000009999999747378752;2,5;0;
5,918;-31,125;12;0,000009999999747378752;2,5;0;
5,921;-31,125;12;0,000009999999747378752;2,5;0;
5,923;-31,125;12;0,000009999999747378752;2,5;0;
5,926;-31,125;12;0,000009999999747378752;2,5;0;
5,929;-31,125;12;0,000009999999747378752;2,5;0;
5,932;-31,125;12;0,000009999999747378752;2,5;0;
5,935;-31,125;12;0,000009999999747378752;2,5;0;
5,938;-31,125;12;0,000009999999747378752;2,5;0;
5,941;-31,125;12;0,000009999999747378752;2,5;0;
5,943;-31,125;12;0,000009999999747378752;2,5;0;
5,946;-31,125;12;0,000009999999747378752;2,5;0;
5,948;-31,125;12;0,000009999999747378752;2,5;0;
5,95;-31,125;12;0,000009999999747378752;2,5;0;
5,953;-31,125;12;0,000009999999747378752;2,5;0;
5,956;-31,125;12;0,000009999999747378752;2,5;0;
5,959;-31,125;12;0,000009999999747378752;2,5;0;
5,961;-31,125;12;0,000009999999747378752;2,5;0;
5,964;-31,125;12;0,000009999999747378752;2,5;0;
5,966;-31,125;12;0,000009999999747378752;2,5;0;
5,969;-31,125;12;0,000009999999747378752;2,5;0;
5,972;-31,125;12;0,000009999999747378752;2,5;0;
5,975;-31,125;12;0,000009999999747378752;2,5;0;
5,978;-31,125;12;0,000009999999747378752;2,5;0;
5,981;-31,125;12;0,000009999999747378752;2,5;0;
5,983;-31,125;12;0,000009999999747378752;2,5;0;
5,985;-31,125;12;0,000009999999747378752;2,5;0;
5,989;-31,125;12;0,000009999999747378752;2,5;0;
5,991;-31,125;12;0,000009999999747378752;2,5;0;
5,994;-31,125;12;0,000009999999747378752;2,5;0;
5,997;-31,125;12;0,000009999999747378752;2,5;0;
5,999;-31,125;12;0,000009999999747378752;2,5;0;
6,002;-31,125;12;0,000009999999747378752;2,5;0;
6,005;-31,125;12;0,000009999999747378752;2,5;0;
6,007;-31,125;12;0,000009999999747378752;2,5;0;
6,01;-31,125;12;0,000009999999747378752;2,5;0;
6,013;-31,125;12;0,000009999999747378752;2,5;0;
6,015;-31,125;12;0,000009999999747378752;2,5;0;
6,018;-31,125;12;0,000009999999747378752;2,5;0;
6,021;-31,125;12;0,000009999999747378752;2,5;0;
6,024;-31,125;12;0,000009999999747378752;2,5;0;
6,027;-31,125;12;0,000009999999747378752;2,5;0;
6,029;-31,125;12;0,000009999999747378752;2,5;0;
6,032;-31,125;12;0,000009999999747378752;2,5;0;
6,034;-31,125;12;0,000009999999747378752;2,5;0;
6,037;-31,125;12;0,000009999999747378752;2,5;0;
6,04;-31,125;12;0,000009999999747378752;2,5;0;
6,043;-31,125;12;0,000009999999747378752;2,5;0;
6,046;-31,125;12;0,000009999999747378752;2,5;0;
6,048;-31,125;12;0,000009999999747378752;2,5;0;
6,05;-31,125;12;0,000009999999747378752;2,5;0;
6,053;-31,125;12;0,000009999999747378752;2,5;0;
6,056;-31,125;12;0,000009999999747378752;2,5;0;
6,058;-31,125;12;0,000009999999747378752;2,5;0;
6,061;-31,125;12;0,000009999999747378752;2,5;0;
6,064;-31,125;12;0,000009999999747378752;2,5;0;
6,066;-31,125;12;0,000009999999747378752;2,5;0;
6,069;-31,125;12;0,000009999999747378752;2,5;0;
6,072;-31,125;12;0,000009999999747378752;2,5;0;
6,075;-31,125;12;0,000009999999747378752;2,5;0;
6,078;-31,125;12;0,000009999999747378752;2,5;0;
6,081;-31,125;12;0,000009999999747378752;2,5;0;
6,083;-31,125;12;0,000009999999747378752;2,5;0;
6,085;-31,125;12;0,000009999999747378752;2,5;0;
6,088;-31,125;12;0,000009999999747378752;2,5;0;
6,091;-31,125;12;0,000009999999747378752;2,5;0;
6,093;-31,125;12;0,000009999999747378752;2,5;0;
6,096;-31,125;12;0,000009999999747378752;2,5;0;
6,098;-31,125;12;0,000009999999747378752;2,5;0;
6,101;-31,125;12;0,000009999999747378752;2,5;0;
6,104;-31,125;12;0,000009999999747378752;2,5;0;
6,107;-31,125;12;0,000009999999747378752;2,5;0;
6,11;-31,125;12;0,000009999999747378752;2,5;0;
6,112;-31,125;12;0,000009999999747378752;2,5;0;
6,115;-31,125;12;0,000009999999747378752;2,5;0;
6,117;-31,125;12;0,000009999999747378752;2,5;0;
6,12;-31,125;12;0,000009999999747378752;2,5;0;
6,123;-31,125;12;0,000009999999747378752;2,5;0;
6,125;-31,125;12;0,000009999999747378752;2,5;0;
6,128;-31,125;12;0,000009999999747378752;2,5;0;
6,131;-31,125;12;0,000009999999747378752;2,5;0;
6,134;-31,125;12;0,000009999999747378752;2,5;0;
6,137;-31,125;12;0,000009999999747378752;2,5;0;
6,14;-31,125;12;0,000009999999747378752;2,5;0;
6,143;-31,125;12;0,000009999999747378752;2,5;0;
6,145;-31,125;12;0,000009999999747378752;2,5;0;
6,147;-31,125;12;0,000009999999747378752;2,5;0;
6,15;-31,125;12;0,000009999999747378752;2,5;0;
6,152;-31,125;12;0,000009999999747378752;2,5;0;
6,155;-31,125;12;0,000009999999747378752;2,5;0;
6,158;-31,125;12;0,000009999999747378752;2,5;0;
6,161;-31,125;12;0,000009999999747378752;2,5;0;
6,164;-31,125;12;0,000009999999747378752;2,5;0;
6,166;-31,125;12;0,000009999999747378752;2,5;0;
6,168;-31,125;12;0,000009999999747378752;2,5;0;
6,171;-31,125;12;0,000009999999747378752;2,5;0;
6,174;-31,125;12;0,000009999999747378752;2,5;0;
6,177;-31,125;12;0,000009999999747378752;2,5;0;
6,18;-31,125;12;0,000009999999747378752;2,5;0;
6,182;-31,125;12;0,000009999999747378752;2,5;0;
6,184;-31,125;12;0,000009999999747378752;2,5;0;
6,186;-31,125;12;0,000009999999747378752;2,5;0;
6,189;-31,125;12;0,000009999999747378752;2,5;0;
6,192;-31,125;12;0,000009999999747378752;2,5;0;
6,196;-31,125;12;0,000009999999747378752;2,5;0;
6,198;-31,125;12;0,000009999999747378752;2,5;0;
6,201;-31,125;12;0,000009999999747378752;2,5;0;
6,204;-31,125;12;0,000009999999747378752;2,5;0;
6,207;-31,125;12;0,000009999999747378752;2,5;0;
6,21;-31,125;12;0,000009999999747378752;2,5;0;
6,212;-31,125;12;0,000009999999747378752;2,5;0;
6,215;-31,125;12;0,000009999999747378752;2,5;0;
6,217;-31,125;12;0,000009999999747378752;2,5;0;
6,22;-31,125;12;0,000009999999747378752;2,5;0;
6,223;-31,125;12;0,000009999999747378752;2,5;0;
6,226;-31,125;12;0,000009999999747378752;2,5;0;
6,228;-31,125;12;0,000009999999747378752;2,5;0;
6,231;-31,125;12;0,000009999999747378752;2,5;0;
6,233;-31,125;12;0,000009999999747378752;2,5;0;
6,236;-31,125;12;0,000009999999747378752;2,5;0;
6,239;-31,125;12;0,000009999999747378752;2,5;0;
6,242;-31,125;12;0,000009999999747378752;2,5;0;
6,245;-31,125;12;0,000009999999747378752;2,5;0;
6,248;-31,125;12;0,000009999999747378752;2,5;0;
6,251;-31,125;12;0,000009999999747378752;2,5;0;
6,254;-31,125;12;0,000009999999747378752;2,5;0;
6,257;-31,125;12;0,000009999999747378752;2,5;0;
6,26;-31,125;12;0,000009999999747378752;2,5;0;
6,262;-31,125;12;0,000009999999747378752;2,5;0;
6,265;-31,125;12;0,000009999999747378752;2,5;0;
6,267;-31,125;12;0,000009999999747378752;2,5;0;
6,269;-31,125;12;0,000009999999747378752;2,5;0;
6,272;-31,125;12;0,000009999999747378752;2,5;0;
6,275;-31,125;12;0,000009999999747378752;2,5;0;
6,278;-31,125;12;0,000009999999747378752;2,5;0;
6,28;-31,125;12;0,000009999999747378752;2,5;0;
6,283;-31,125;12;0,000009999999747378752;2,5;0;
6,285;-31,125;12;0,000009999999747378752;2,5;0;
6,288;-31,125;12;0,000009999999747378752;2,5;0;
6,291;-31,125;12;0,000009999999747378752;2,5;0;
6,294;-31,125;12;0,000009999999747378752;2,5;0;
6,297;-31,125;12;0,000009999999747378752;2,5;0;
6,3;-31,125;12;0,000009999999747378752;2,5;0;
6,302;-31,125;12;0,000009999999747378752;2,5;0;
6,305;-31,125;12;0,000009999999747378752;2,5;0;
6,308;-31,125;12;0,000009999999747378752;2,5;0;
6,311;-31,125;12;0,000009999999747378752;2,5;0;
6,313;-31,125;12;0,000009999999747378752;2,5;0;
6,316;-31,125;12;0,000009999999747378752;2,5;0;
6,318;-31,125;12;0,000009999999747378752;2,5;0;
6,321;-31,125;12;0,000009999999747378752;2,5;0;
6,324;-31,125;12;0,000009999999747378752;2,5;0;
6,327;-31,125;12;0,000009999999747378752;2,5;0;
6,329;-31,125;12;0,000009999999747378752;2,5;0;
6,332;-31,125;12;0,000009999999747378752;2,5;0;
6,334;-31,125;12;0,000009999999747378752;2,5;0;
6,337;-31,125;12;0,000009999999747378752;2,5;0;
6,34;-31,125;12;0,000009999999747378752;2,5;0;
6,344;-31,125;12;0,000009999999747378752;2,5;0;
6,347;-31,125;12;0,000009999999747378752;2,5;0;
6,349;-31,125;12;0,000009999999747378752;2,5;0;
6,352;-31,125;12;0,000009999999747378752;2,5;0;
6,354;-31,125;12;0,000009999999747378752;2,5;0;
6,357;-31,125;12;0,000009999999747378752;2,5;0;
6,36;-31,125;12;0,000009999999747378752;2,5;0;
6,362;-31,125;12;0,000009999999747378752;2,5;0;
6,365;-31,125;12;0,000009999999747378752;2,5;0;
6,367;-31,125;12;0,000009999999747378752;2,5;0;
6,37;-31,125;12;0,000009999999747378752;2,5;0;
6,373;-31,125;12;0,000009999999747378752;2,5;0;
6,376;-31,125;12;0,000009999999747378752;2,5;0;
6,379;-31,125;12;0,000009999999747378752;2,5;0;
6,381;-31,125;12;0,000009999999747378752;2,5;0;
6,383;-31,125;12;0,000009999999747378752;2,5;0;
6,385;-31,125;12;0,000009999999747378752;2,5;0;
6,388;-31,125;12;0,000009999999747378752;2,5;0;
6,391;-31,125;12;0,000009999999747378752;2,5;0;
6,394;-31,125;12;0,000009999999747378752;2,5;0;
6,397;-31,125;12;0,000009999999747378752;2,5;0;
6,4;-31,125;12;0,000009999999747378752;2,5;0;
6,403;-31,125;12;0,000009999999747378752;2,5;0;
6,406;-31,125;12;0,000009999999747378752;2,5;0;
6,408;-31,125;12;0,000009999999747378752;2,5;0;
6,411;-31,125;12;0,000009999999747378752;2,5;0;
6,414;-31,125;12;0,000009999999747378752;2,5;0;
6,416;-31,125;12;0,000009999999747378752;2,5;0;
6,419;-31,125;12;0,000009999999747378752;2,5;0;
6,422;-31,125;12;0,000009999999747378752;2,5;0;
6,425;-31,125;12;0,000009999999747378752;2,5;0;
6,428;-31,125;12;0,000009999999747378752;2,5;0;
6,431;-31,125;12;0,000009999999747378752;2,5;0;
6,433;-31,125;12;0,000009999999747378752;2,5;0;
6,436;-31,125;12;0,000009999999747378752;2,5;0;
6,44;-31,125;12;0,000009999999747378752;2,5;0;
6,442;-31,125;12;0,000009999999747378752;2,5;0;
6,445;-31,125;12;0,000009999999747378752;2,5;0;
6,448;-31,125;12;0,000009999999747378752;2,5;0;
6,45;-31,125;12;0,000009999999747378752;2,5;0;
6,453;-31,125;12;0,000009999999747378752;2,5;0;
6,456;-31,125;12;0,000009999999747378752;2,5;0;
6,459;-31,125;12;0,000009999999747378752;2,5;0;
6,461;-31,125;12;0,000009999999747378752;2,5;0;
6,463;-31,125;12;0,000009999999747378752;2,5;0;
6,466;-31,125;12;0,000009999999747378752;2,5;0;
6,468;-31,125;12;0,000009999999747378752;2,5;0;
6,47;-31,125;12;0,000009999999747378752;2,5;0;
6,473;-31,125;12;0,000009999999747378752;2,5;0;
6,476;-31,125;12;0,000009999999747378752;2,5;0;
6,478;-31,125;12;0,000009999999747378752;2,5;0;
6,481;-31,125;12;0,000009999999747378752;2,5;0;
6,484;-31,125;12;0,000009999999747378752;2,5;0;
6,486;-31,125;12;0,000009999999747378752;2,5;0;
6,489;-31,125;12;0,000009999999747378752;2,5;0;
6,492;-31,125;12;0,000009999999747378752;2,5;0;
6,495;-31,125;12;0,000009999999747378752;2,5;0;
6,498;-31,125;12;0,000009999999747378752;2,5;0;
6,501;-31,125;12;0,000009999999747378752;2,5;0;
6,503;-31,125;12;0,000009999999747378752;2,5;0;
6,506;-31,125;12;0,000009999999747378752;2,5;0;
6,509;-31,125;12;0,000009999999747378752;2,5;0;
6,511;-31,125;12;0,000009999999747378752;2,5;0;
6,513;-31,125;12;0,000009999999747378752;2,5;0;
6,516;-31,125;12;0,000009999999747378752;2,5;0;
6,518;-31,125;12;0,000009999999747378752;2,5;0;
6,522;-31,125;12;0,000009999999747378752;2,5;0;
6,525;-31,125;12;0,000009999999747378752;2,5;0;
6,528;-31,125;12;0,000009999999747378752;2,5;0;
6,531;-31,125;12;0,000009999999747378752;2,5;0;
6,533;-31,125;12;0,000009999999747378752;2,5;0;
6,536;-31,125;12;0,000009999999747378752;2,5;0;
6,539;-31,125;12;0,000009999999747378752;2,5;0;
6,542;-31,125;12;0,000009999999747378752;2,5;0;
6,545;-31,125;12;0,000009999999747378752;2,5;0;
6,548;-31,125;12;0,000009999999747378752;2,5;0;
6,551;-31,125;12;0,000009999999747378752;2,5;0;
6,553;-31,125;12;0,000009999999747378752;2,5;0;
6,557;-31,125;12;0,000009999999747378752;2,5;0;
6,559;-31,125;12;0,000009999999747378752;2,5;0;
6,562;-31,125;12;0,000009999999747378752;2,5;0;
6,564;-31,125;12;0,000009999999747378752;2,5;0;
6,567;-31,125;12;0,000009999999747378752;2,5;0;
6,569;-31,125;12;0,000009999999747378752;2,5;0;
6,572;-31,125;12;0,000009999999747378752;2,5;0;
6,575;-31,125;12;0,000009999999747378752;2,5;0;
6,578;-31,125;12;0,000009999999747378752;2,5;0;
6,58;-31,125;12;0,000009999999747378752;2,5;0;
6,582;-31,125;12;0,000009999999747378752;2,5;0;
6,585;-31,125;12;0,000009999999747378752;2,5;0;
6,587;-31,125;12;0,000009999999747378752;2,5;0;
6,591;-31,125;12;0,000009999999747378752;2,5;0;
6,593;-31,125;12;0,000009999999747378752;2,5;0;
6,596;-31,125;12;0,000009999999747378752;2,5;0;
6,599;-31,125;12;0,000009999999747378752;2,5;0;
6,602;-31,125;12;0,000009999999747378752;2,5;0;
6,604;-31,125;12;0,000009999999747378752;2,5;0;
6,607;-31,125;12;0,000009999999747378752;2,5;0;
6,61;-31,125;12;0,000009999999747378752;2,5;0;
6,612;-31,125;12;0,000009999999747378752;2,5;0;
6,614;-31,125;12;0,000009999999747378752;2,5;0;
6,617;-31,125;12;0,000009999999747378752;2,5;0;
6,619;-31,125;12;0,000009999999747378752;2,5;0;
6,622;-31,125;12;0,000009999999747378752;2,5;0;
6,625;-31,125;12;0,000009999999747378752;2,5;0;
6,628;-31,125;12;0,000009999999747378752;2,5;0;
6,631;-31,125;12;0,000009999999747378752;2,5;0;
6,633;-31,125;12;0,000009999999747378752;2,5;0;
6,635;-31,125;12;0,000009999999747378752;2,5;0;
6,638;-31,125;12;0,000009999999747378752;2,5;0;
6,641;-31,125;12;0,000009999999747378752;2,5;0;
6,643;-31,125;12;0,000009999999747378752;2,5;0;
6,646;-31,125;12;0,000009999999747378752;2,5;0;
6,649;-31,125;12;0,000009999999747378752;2,5;0;
6,652;-31,125;12;0,000009999999747378752;2,5;0;
6,654;-31,125;12;0,000009999999747378752;2,5;0;
6,657;-31,125;12;0,000009999999747378752;2,5;0;
6,66;-31,125;12;0,000009999999747378752;2,5;0;
6,662;-31,125;12;0,000009999999747378752;2,5;0;
6,665;-31,125;12;0,000009999999747378752;2,5;0;
6,667;-31,125;12;0,000009999999747378752;2,5;0;
6,67;-31,125;12;0,000009999999747378752;2,5;0;
6,673;-31,125;12;0,000009999999747378752;2,5;0;
6,675;-31,125;12;0,000009999999747378752;2,5;0;
6,678;-31,125;12;0,000009999999747378752;2,5;0;
6,68;-31,125;12;0,000009999999747378752;2,5;0;
6,683;-31,125;12;0,000009999999747378752;2,5;0;
6,685;-31,125;12;0,000009999999747378752;2,5;0;
6,688;-31,125;12;0,000009999999747378752;2,5;0;
6,691;-31,125;12;0,000009999999747378752;2,5;0;
6,693;-31,125;12;0,000009999999747378752;2,5;0;
6,696;-31,125;12;0,000009999999747378752;2,5;0;
6,699;-31,125;12;0,000009999999747378752;2,5;0;
6,701;-31,125;12;0,000009999999747378752;2,5;0;
6,704;-31,125;12;0,000009999999747378752;2,5;0;
6,707;-31,125;12;0,000009999999747378752;2,5;0;
6,709;-31,125;12;0,000009999999747378752;2,5;0;
6,711;-31,125;12;0,000009999999747378752;2,5;0;
6,714;-31,125;12;0,000009999999747378752;2,5;0;
6,716;-31,125;12;0,000009999999747378752;2,5;0;
6,719;-31,125;12;0,000009999999747378752;2,5;0;
6,722;-31,125;12;0,000009999999747378752;2,5;0;
6,725;-31,125;12;0,000009999999747378752;2,5;0;
6,728;-31,125;12;0,000009999999747378752;2,5;0;
6,731;-31,125;12;0,000009999999747378752;2,5;0;
6,733;-31,125;12;0,000009999999747378752;2,5;0;
6,736;-31,125;12;0,000009999999747378752;2,5;0;
6,739;-31,125;12;0,000009999999747378752;2,5;0;
6,742;-31,125;12;0,000009999999747378752;2,5;0;
6,744;-31,125;12;0,000009999999747378752;2,5;0;
6,747;-31,125;12;0,000009999999747378752;2,5;0;
6,75;-31,125;12;0,000009999999747378752;2,5;0;
6,753;-31,125;12;0,000009999999747378752;2,5;0;
6,756;-31,125;12;0,000009999999747378752;2,5;0;
6,758;-31,125;12;0,000009999999747378752;2,5;0;
6,761;-31,125;12;0,000009999999747378752;2,5;0;
6,763;-31,125;12;0,000009999999747378752;2,5;0;
6,766;-31,125;12;0,000009999999747378752;2,5;0;
6,768;-31,125;12;0,000009999999747378752;2,5;0;
6,771;-31,125;12;0,000009999999747378752;2,5;0;
6,774;-31,125;12;0,000009999999747378752;2,5;0;
6,776;-31,125;12;0,000009999999747378752;2,5;0;
6,778;-31,125;12;0,000009999999747378752;2,5;0;
6,781;-31,125;12;0,000009999999747378752;2,5;0;
6,783;-31,125;12;0,000009999999747378752;2,5;0;
6,786;-31,125;12;0,000009999999747378752;2,5;0;
6,788;-31,125;12;0,000009999999747378752;2,5;0;
6,791;-31,125;12;0,000009999999747378752;2,5;0;
6,794;-31,125;12;0,000009999999747378752;2,5;0;
6,796;-31,125;12;0,000009999999747378752;2,5;0;
6,799;-31,125;12;0,000009999999747378752;2,5;0;
6,802;-31,125;12;0,000009999999747378752;2,5;0;
6,805;-31,125;12;0,000009999999747378752;2,5;0;
6,808;-31,125;12;0,000009999999747378752;2,5;0;
6,81;-31,125;12;0,000009999999747378752;2,5;0;
6,812;-31,125;12;0,000009999999747378752;2,5;0;
6,815;-31,125;12;0,000009999999747378752;2,5;0;
6,817;-31,125;12;0,000009999999747378752;2,5;0;
6,82;-31,125;12;0,000009999999747378752;2,5;0;
6,823;-31,125;12;0,000009999999747378752;2,5;0;
6,826;-31,125;12;0,000009999999747378752;2,5;0;
6,829;-31,125;12;0,000009999999747378752;2,5;0;
6,831;-31,125;12;0,000009999999747378752;2,5;0;
6,834;-31,125;12;0,000009999999747378752;2,5;0;
6,836;-31,125;12;0,000009999999747378752;2,5;0;
6,84;-31,125;12;0,000009999999747378752;2,5;0;
6,842;-31,125;12;0,000009999999747378752;2,5;0;
6,845;-31,125;12;0,000009999999747378752;2,5;0;
6,847;-31,125;12;0,000009999999747378752;2,5;0;
6,85;-31,125;12;0,000009999999747378752;2,5;0;
6,853;-31,125;12;0,000009999999747378752;2,5;0;
6,856;-31,125;12;0,000009999999747378752;2,5;0;
6,859;-31,125;12;0,000009999999747378752;2,5;0;
6,861;-31,125;12;0,000009999999747378752;2,5;0;
6,864;-31,125;12;0,000009999999747378752;2,5;0;
6,866;-31,125;12;0,000009999999747378752;2,5;0;
6,869;-31,125;12;0,000009999999747378752;2,5;0;
6,872;-31,125;12;0,000009999999747378752;2,5;0;
6,875;-31,125;12;0,000009999999747378752;2,5;0;
6,878;-31,125;12;0,000009999999747378752;2,5;0;
6,88;-31,125;12;0,000009999999747378752;2,5;0;
6,883;-31,125;12;0,000009999999747378752;2,5;0;
6,885;-31,125;12;0,000009999999747378752;2,5;0;
6,888;-31,125;12;0,000009999999747378752;2,5;0;
6,891;-31,125;12;0,000009999999747378752;2,5;0;
6,894;-31,125;12;0,000009999999747378752;2,5;0;
6,896;-31,125;12;0,000009999999747378752;2,5;0;
6,899;-31,125;12;0,000009999999747378752;2,5;0;
6,902;-31,125;12;0,000009999999747378752;2,5;0;
6,905;-31,125;12;0,000009999999747378752;2,5;0;
6,908;-31,125;12;0,000009999999747378752;2,5;0;
6,91;-31,125;12;0,000009999999747378752;2,5;0;
6,913;-31,125;12;0,000009999999747378752;2,5;0;
6,915;-31,125;12;0,000009999999747378752;2,5;0;
6,917;-31,125;12;0,000009999999747378752;2,5;0;
6,92;-31,125;12;0,000009999999747378752;2,5;0;
6,923;-31,125;12;0,000009999999747378752;2,5;0;
6,926;-31,125;12;0,000009999999747378752;2,5;0;
6,929;-31,125;12;0,000009999999747378752;2,5;0;
6,931;-31,125;12;0,000009999999747378752;2,5;0;
6,934;-31,125;12;0,000009999999747378752;2,5;0;
6,936;-31,125;12;0,000009999999747378752;2,5;0;
6,939;-31,125;12;0,000009999999747378752;2,5;0;
6,942;-31,125;12;0,000009999999747378752;2,5;0;
6,944;-31,125;12;0,000009999999747378752;2,5;0;
6,947;-31,125;12;0,000009999999747378752;2,5;0;
6,949;-31,125;12;0,000009999999747378752;2,5;0;
6,952;-31,125;12;0,000009999999747378752;2,5;0;
6,955;-31,125;12;0,000009999999747378752;2,5;0;
6,958;-31,125;12;0,000009999999747378752;2,5;0;
6,961;-31,125;12;0,000009999999747378752;2,5;0;
6,963;-31,125;12;0,000009999999747378752;2,5;0;
6,966;-31,125;12;0,000009999999747378752;2,5;0;
6,968;-31,125;12;0,000009999999747378752;2,5;0;
6,971;-31,125;12;0,000009999999747378752;2,5;0;
6,974;-31,125;12;0,000009999999747378752;2,5;0;
6,976;-31,125;12;0,000009999999747378752;2,5;0;
6,979;-31,125;12;0,000009999999747378752;2,5;0;
6,981;-31,125;12;0,000009999999747378752;2,5;0;
6,983;-31,125;12;0,000009999999747378752;2,5;0;
6,985;-31,125;12;0,000009999999747378752;2,5;0;
6,988;-31,125;12;0,000009999999747378752;2,5;0;
6,991;-31,125;12;0,000009999999747378752;2,5;0;
6,993;-31,125;12;0,000009999999747378752;2,5;0;
6,996;-31,125;12;0,000009999999747378752;2,5;0;
6,999;-31,125;12;0,000009999999747378752;2,5;0;
7,001;-31,125;12;0,000009999999747378752;2,5;0;
7,004;-31,125;12;0,000009999999747378752;2,5;0;
7,007;-31,125;12;0,000009999999747378752;2,5;0;
7,01;-31,125;12;0,000009999999747378752;2,5;0;
7,013;-31,125;12;0,000009999999747378752;2,5;0;
7,016;-31,125;12;0,000009999999747378752;2,5;0;
7,018;-31,125;12;0,000009999999747378752;2,5;0;
7,021;-31,125;12;0,000009999999747378752;2,5;0;
7,024;-31,125;12;0,000009999999747378752;2,5;0;
7,027;-31,125;12;0,000009999999747378752;2,5;0;
7,029;-31,125;12;0,000009999999747378752;2,5;0;
7,031;-31,125;12;0,000009999999747378752;2,5;0;
7,034;-31,125;12;0,000009999999747378752;2,5;0;
