time;copter_pitch_angle;copter_roll_angle;copter_yaw_angle;copter_z_distance;REF_PITCH_ANGLE;REF_ROLL_ANGLE;REF_YAW_ANGLE;REF_Z_DISTANCE;SS;
621,05;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,054;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,057;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,061;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,064;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,068;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,071;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,075;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,078;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,082;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,085;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,089;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,092;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,095;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,099;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,102;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,106;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,109;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,112;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,116;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,119;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,122;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,126;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,13;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,133;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,137;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,14;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,143;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,147;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,151;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,154;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,157;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,161;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,164;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,168;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,172;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,175;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,179;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,182;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,185;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,189;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,192;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,196;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,2;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,204;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,207;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,211;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,214;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,218;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,221;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,224;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,227;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,231;25,6875;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,234;25,6875;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,238;25,6875;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,241;25,6875;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,244;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,248;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,251;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,255;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,257;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,26;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,264;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,267;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,27;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,273;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,276;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,28;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,283;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,286;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,289;25,625;13,4375;350,5625;3,532899856567383;0;0;100;10;0;
621,293;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,297;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,3;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,304;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,307;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,311;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,314;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,318;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,321;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,324;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,328;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,331;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,335;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,337;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,34;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,343;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,346;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,349;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,352;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,355;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,359;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,362;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,365;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,369;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,372;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,376;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,379;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,383;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,386;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,389;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,392;25,625;13,5;350,5625;3,5500500202178955;0;0;100;10;0;
621,395;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,399;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,403;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,407;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,41;25,625;13,5;350,5625;3,532899856567383;0;0;100;10;0;
621,413;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,417;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,42;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,424;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,427;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,431;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,435;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,438;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,441;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,444;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,447;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,451;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,454;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,458;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,46;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,463;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,467;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,47;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,473;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,475;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,479;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,483;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,486;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,49;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,492;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,495;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,499;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,502;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,505;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,508;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
621,51;25,625;13,5;350,5;3,532899856567383;0;0;100;10;0;
