time;copter_pitch_angle;copter_roll_angle;copter_yaw_angle;copter_z_distance;REF_PITCH_ANGLE;REF_ROLL_ANGLE;REF_YAW_ANGLE;REF_Z_DISTANCE;SS;
305,586;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,591;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,595;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,598;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,602;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,605;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,609;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,614;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,618;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,621;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,625;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,629;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,633;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,636;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,64;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,644;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,647;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,651;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,655;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,658;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,662;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,666;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,669;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,673;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,677;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,681;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,685;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,688;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,692;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,696;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,699;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,703;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,707;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,711;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,715;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,718;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,722;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,725;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,729;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,733;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,736;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,74;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,744;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,747;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,751;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,755;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,758;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,762;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,766;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,769;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,773;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,777;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,78;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,784;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,787;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,791;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,795;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,798;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,802;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,806;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,809;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,813;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,817;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,82;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,823;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,827;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,831;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,834;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,837;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,841;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,845;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,849;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,852;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,855;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,859;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,863;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,867;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,87;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,873;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,876;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,88;25,9375;14,1875;131,9375;3,5500500202178955;0;0;100;10;0;
305,883;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,887;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,89;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,893;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,897;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,9;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,904;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,907;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,911;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,914;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,917;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,92;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,923;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,927;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,93;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,933;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,937;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,94;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,942;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,946;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,949;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,952;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,956;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,959;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,963;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,966;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,97;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,973;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,976;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,98;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,984;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,987;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,99;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,994;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
305,998;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,001;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,004;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,007;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,01;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,015;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,018;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,022;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,025;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,029;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,033;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,036;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,038;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,041;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,045;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,048;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,051;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,055;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,057;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,061;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,065;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,069;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,072;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,075;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,079;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,082;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,085;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,089;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,092;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,096;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,099;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,102;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,105;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,108;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,111;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
306,115;25,9375;14,1875;131,9375;3,532899856567383;0;0;100;10;0;
