time;copter_pitch_angle;copter_roll_angle;copter_yaw_angle;copter_z_distance;SS;
0,28;28,9375;3,6875;7,5;3,532899856567383;0;
0,281;28,9375;3,6875;7,5;3,532899856567383;0;
0,283;28,9375;3,6875;7,5;3,532899856567383;0;
0,285;28,9375;3,6875;7,5;3,532899856567383;0;
0,287;28,9375;3,6875;7,5;3,532899856567383;0;
0,289;28,9375;3,6875;7,5;3,532899856567383;0;
0,291;28,9375;3,6875;7,5;3,532899856567383;0;
0,293;28,9375;3,6875;7,5;3,532899856567383;0;
0,295;28,9375;3,6875;7,5;3,532899856567383;0;
0,297;28,9375;3,6875;7,5;3,532899856567383;0;
0,299;28,9375;3,6875;7,5;3,532899856567383;0;
0,302;28,9375;3,6875;7,5;3,532899856567383;0;
0,304;28,9375;3,6875;7,5;3,532899856567383;0;
0,305;28,9375;3,6875;7,5;3,532899856567383;0;
0,307;28,9375;3,6875;7,5;3,532899856567383;0;
0,309;28,9375;3,6875;7,5;3,532899856567383;0;
0,312;28,9375;3,6875;7,5;3,532899856567383;0;
0,314;28,9375;3,6875;7,5;3,532899856567383;0;
0,316;28,9375;3,6875;7,5;3,532899856567383;0;
0,317;28,9375;3,6875;7,5;3,532899856567383;0;
0,319;28,9375;3,6875;7,5;3,532899856567383;0;
0,321;28,9375;3,6875;7,5;3,532899856567383;0;
0,324;28,9375;3,6875;7,5;3,532899856567383;0;
0,326;28,9375;3,6875;7,5;3,532899856567383;0;
0,328;28,9375;3,6875;7,5;3,532899856567383;0;
0,33;28,9375;3,6875;7,5;3,532899856567383;0;
0,332;28,9375;3,6875;7,5;3,532899856567383;0;
0,334;28,9375;3,6875;7,5;3,532899856567383;0;
0,336;28,9375;3,6875;7,5;3,532899856567383;0;
0,338;28,9375;3,6875;7,5;3,532899856567383;0;
0,34;28,9375;3,6875;7,5;3,532899856567383;0;
0,342;28,9375;3,6875;7,5;3,532899856567383;0;
0,344;28,9375;3,6875;7,5;3,532899856567383;0;
0,346;28,9375;3,6875;7,5;3,532899856567383;0;
0,348;28,9375;3,6875;7,5;3,532899856567383;0;
0,35;28,9375;3,6875;7,5;3,532899856567383;0;
0,352;28,9375;3,6875;7,5;3,532899856567383;0;
0,354;28,9375;3,6875;7,5;3,532899856567383;0;
0,356;28,9375;3,6875;7,5;3,532899856567383;0;
0,358;28,9375;3,6875;7,5;3,532899856567383;0;
0,36;28,9375;3,6875;7,5;3,532899856567383;0;
0,362;28,9375;3,6875;7,5;3,532899856567383;0;
0,364;28,9375;3,6875;7,5;3,532899856567383;0;
0,366;28,9375;3,6875;7,5;3,532899856567383;0;
0,368;28,9375;3,6875;7,5;3,532899856567383;0;
0,37;28,9375;3,6875;7,5;3,532899856567383;0;
0,372;28,9375;3,6875;7,5;3,532899856567383;0;
0,374;28,9375;3,6875;7,5;3,532899856567383;0;
0,376;28,9375;3,6875;7,5;3,532899856567383;0;
0,378;28,9375;3,6875;7,5;3,532899856567383;0;
0,38;28,9375;3,6875;7,5;3,532899856567383;0;
0,382;28,9375;3,6875;7,5;3,532899856567383;0;
0,384;28,9375;3,6875;7,5;3,532899856567383;0;
0,385;28,9375;3,6875;7,5;3,532899856567383;0;
0,387;28,9375;3,6875;7,5;3,532899856567383;0;
0,389;28,9375;3,6875;7,5;3,532899856567383;0;
0,391;28,9375;3,6875;7,5;3,532899856567383;0;
0,393;28,9375;3,6875;7,5;3,532899856567383;0;
0,395;28,9375;3,6875;7,5;3,532899856567383;0;
0,397;28,9375;3,6875;7,5;3,532899856567383;0;
0,399;28,9375;3,6875;7,5;3,532899856567383;0;
0,402;28,9375;3,6875;7,5;3,532899856567383;0;
0,404;28,9375;3,6875;7,5;3,532899856567383;0;
0,406;28,9375;3,6875;7,5;3,532899856567383;0;
0,408;28,9375;3,6875;7,5;3,532899856567383;0;
0,41;28,9375;3,6875;7,5;3,532899856567383;0;
0,412;28,9375;3,6875;7,5;3,532899856567383;0;
0,414;28,9375;3,6875;7,5;3,532899856567383;0;
0,416;28,9375;3,6875;7,5;3,532899856567383;0;
0,417;28,9375;3,6875;7,5;3,532899856567383;0;
0,419;28,9375;3,6875;7,5;3,532899856567383;0;
0,421;28,9375;3,6875;7,5;3,532899856567383;0;
0,423;28,9375;3,6875;7,5;3,532899856567383;0;
0,425;28,9375;3,6875;7,5;3,532899856567383;0;
0,427;28,9375;3,6875;7,5;3,532899856567383;0;
0,429;28,9375;3,6875;7,5;3,9959499835968018;0;
0,432;28,9375;3,6875;7,5;3,9959499835968018;0;
0,433;28,9375;3,6875;7,5;3,9959499835968018;0;
0,435;28,9375;3,6875;7,5;3,9959499835968018;0;
0,437;28,9375;3,6875;7,5;3,9959499835968018;0;
0,439;28,9375;3,625;7,5;3,9959499835968018;0;
0,441;28,9375;3,625;7,5;3,9959499835968018;0;
0,443;28,9375;3,625;7,5;3,9959499835968018;0;
0,445;28,9375;3,625;7,5;3,9959499835968018;0;
0,447;28,9375;3,625;7,5;3,9959499835968018;0;
0,449;28,9375;3,6875;7,5;3,9959499835968018;0;
0,45;28,9375;3,6875;7,5;3,9959499835968018;0;
0,452;28,9375;3,6875;7,5;3,9959499835968018;0;
0,454;28,9375;3,6875;7,5;3,9959499835968018;0;
0,456;28,9375;3,6875;7,5;3,9959499835968018;0;
0,458;28,9375;3,6875;7,5;3,9959499835968018;0;
0,46;28,9375;3,6875;7,5;3,9959499835968018;0;
0,462;28,9375;3,6875;7,5;3,9959499835968018;0;
0,464;28,9375;3,6875;7,5;3,9959499835968018;0;
0,466;28,9375;3,6875;7,5;3,9959499835968018;0;
0,468;28,9375;3,6875;7,5;3,9959499835968018;0;
0,47;28,9375;3,6875;7,5;3,9959499835968018;0;
0,472;28,9375;3,6875;7,5;3,9959499835968018;0;
0,474;28,9375;3,6875;7,5;3,9959499835968018;0;
0,476;28,9375;3,6875;7,5;3,9959499835968018;0;
0,479;28,9375;3,6875;7,5;3,9959499835968018;0;
0,481;28,9375;3,6875;7,5;3,9959499835968018;0;
0,483;28,9375;3,6875;7,5;3,9959499835968018;0;
0,485;28,9375;3,6875;7,5;3,9959499835968018;0;
0,487;28,9375;3,6875;7,5;3,9959499835968018;0;
0,489;28,9375;3,6875;7,5;3,121299982070923;0;
0,491;28,9375;3,6875;7,5;3,121299982070923;0;
0,493;28,9375;3,6875;7,5;3,121299982070923;0;
0,495;28,9375;3,6875;7,5;3,121299982070923;0;
0,497;28,9375;3,6875;7,5;3,121299982070923;0;
0,5;28,9375;3,6875;7,5;3,121299982070923;0;
0,502;28,9375;3,6875;7,5;3,121299982070923;0;
0,504;28,9375;3,6875;7,5;3,121299982070923;0;
0,506;28,9375;3,6875;7,5;3,121299982070923;0;
0,508;28,9375;3,6875;7,5;3,121299982070923;0;
0,51;28,9375;3,6875;7,5;3,121299982070923;0;
0,512;28,9375;3,6875;7,5;3,121299982070923;0;
0,514;28,9375;3,6875;7,5;3,121299982070923;0;
0,516;28,9375;3,6875;7,5;3,121299982070923;0;
0,518;28,9375;3,6875;7,5;3,121299982070923;0;
0,519;28,9375;3,6875;7,5;3,121299982070923;0;
0,521;28,9375;3,6875;7,5;3,121299982070923;0;
0,523;28,9375;3,6875;7,5;3,121299982070923;0;
0,525;28,9375;3,6875;7,5;3,121299982070923;0;
0,527;28,9375;3,6875;7,5;3,121299982070923;0;
0,529;28,9375;3,6875;7,5;3,121299982070923;0;
0,531;28,9375;3,6875;7,5;3,121299982070923;0;
0,533;28,9375;3,6875;7,5;3,121299982070923;0;
0,535;28,9375;3,6875;7,5;3,121299982070923;0;
0,537;28,9375;3,6875;7,5;3,121299982070923;0;
0,539;28,9375;3,6875;7,5;3,121299982070923;0;
0,541;28,9375;3,6875;7,5;3,121299982070923;0;
0,543;28,9375;3,6875;7,5;3,121299982070923;0;
0,545;28,9375;3,6875;7,5;3,121299982070923;0;
0,547;28,9375;3,6875;7,5;3,121299982070923;0;
0,549;28,9375;3,6875;7,5;4,0131001472473145;0;
0,551;28,9375;3,6875;7,5;4,0131001472473145;0;
0,553;28,9375;3,6875;7,5;4,0131001472473145;0;
0,555;28,9375;3,6875;7,5;4,0131001472473145;0;
0,557;28,9375;3,6875;7,5;4,0131001472473145;0;
0,56;28,9375;3,6875;7,5;4,0131001472473145;0;
0,562;28,9375;3,6875;7,5;4,0131001472473145;0;
0,564;28,9375;3,6875;7,5;4,0131001472473145;0;
0,566;28,9375;3,6875;7,5;4,0131001472473145;0;
0,568;28,9375;3,6875;7,5;4,0131001472473145;0;
0,57;28,9375;3,6875;7,5;4,0131001472473145;0;
0,571;28,9375;3,6875;7,5;4,0131001472473145;0;
0,573;28,9375;3,6875;7,5;4,0131001472473145;0;
0,575;28,9375;3,6875;7,5;4,0131001472473145;0;
0,577;28,9375;3,6875;7,5;4,0131001472473145;0;
0,579;28,9375;3,6875;7,5;4,0131001472473145;0;
0,581;28,9375;3,6875;7,5;4,0131001472473145;0;
0,583;28,9375;3,6875;7,5;4,0131001472473145;0;
0,585;28,9375;3,6875;7,5;4,0131001472473145;0;
0,587;28,9375;3,6875;7,5;4,0131001472473145;0;
0,589;28,9375;3,6875;7,5;4,0131001472473145;0;
0,591;28,9375;3,6875;7,5;4,0131001472473145;0;
0,593;28,9375;3,6875;7,5;4,0131001472473145;0;
0,595;28,9375;3,6875;7,5;4,0131001472473145;0;
0,597;28,9375;3,6875;7,5;4,0131001472473145;0;
0,599;28,9375;3,6875;7,5;4,0131001472473145;0;
0,601;28,9375;3,6875;7,5;4,0131001472473145;0;
0,603;28,9375;3,6875;7,5;4,0131001472473145;0;
0,604;28,9375;3,6875;7,5;4,0131001472473145;0;
0,606;28,9375;3,6875;7,5;4,0131001472473145;0;
0,608;28,9375;3,6875;7,5;3,9959499835968018;0;
0,61;28,9375;3,6875;7,5;3,9959499835968018;0;
0,612;28,9375;3,6875;7,5;3,9959499835968018;0;
0,614;28,9375;3,6875;7,5;3,9959499835968018;0;
0,616;28,9375;3,6875;7,5;3,9959499835968018;0;
0,618;28,9375;3,6875;7,5;3,9959499835968018;0;
0,62;28,9375;3,6875;7,5;3,9959499835968018;0;
0,622;28,9375;3,6875;7,5;3,9959499835968018;0;
0,624;28,9375;3,6875;7,5;3,9959499835968018;0;
0,626;28,9375;3,6875;7,5;3,9959499835968018;0;
0,628;28,9375;3,6875;7,5;3,9959499835968018;0;
0,63;28,9375;3,6875;7,5;3,9959499835968018;0;
0,632;28,9375;3,6875;7,5;3,9959499835968018;0;
0,634;28,9375;3,6875;7,5;3,9959499835968018;0;
0,636;28,9375;3,6875;7,5;3,9959499835968018;0;
0,639;28,9375;3,6875;7,5;3,9959499835968018;0;
0,641;28,9375;3,6875;7,5;3,9959499835968018;0;
0,643;28,9375;3,6875;7,5;3,9959499835968018;0;
0,645;28,9375;3,6875;7,5;3,9959499835968018;0;
0,647;28,9375;3,6875;7,5;3,9959499835968018;0;
0,649;28,9375;3,6875;7,5;3,9959499835968018;0;
0,651;28,9375;3,6875;7,5;3,9959499835968018;0;
0,652;28,9375;3,6875;7,5;3,9959499835968018;0;
0,654;28,9375;3,6875;7,5;3,9959499835968018;0;
0,655;28,9375;3,6875;7,5;3,9959499835968018;0;
0,657;28,9375;3,6875;7,5;3,9959499835968018;0;
0,659;28,9375;3,6875;7,5;3,9959499835968018;0;
0,661;28,9375;3,6875;7,5;3,9959499835968018;0;
0,663;28,9375;3,6875;7,5;3,9959499835968018;0;
0,664;28,9375;3,6875;7,5;3,9959499835968018;0;
0,666;28,9375;3,6875;7,5;3,9959499835968018;0;
0,668;28,9375;3,6875;7,5;3,121299982070923;0;
0,67;28,9375;3,6875;7,5;3,121299982070923;0;
0,671;28,9375;3,6875;7,5;3,121299982070923;0;
0,673;28,9375;3,6875;7,5;3,121299982070923;0;
0,675;28,9375;3,6875;7,5;3,121299982070923;0;
0,677;28,9375;3,6875;7,5;3,121299982070923;0;
0,68;28,9375;3,6875;7,5;3,121299982070923;0;
0,682;28,9375;3,6875;7,5;3,121299982070923;0;
0,684;28,9375;3,6875;7,5;3,121299982070923;0;
0,685;28,9375;3,6875;7,5;3,121299982070923;0;
0,687;28,9375;3,6875;7,5;3,121299982070923;0;
0,688;28,9375;3,6875;7,5;3,121299982070923;0;
0,69;28,9375;3,6875;7,5;3,121299982070923;0;
0,692;28,9375;3,6875;7,5;3,121299982070923;0;
0,694;28,9375;3,6875;7,5;3,121299982070923;0;
0,695;28,9375;3,6875;7,5;3,121299982070923;0;
0,697;28,9375;3,6875;7,5;3,121299982070923;0;
0,698;28,9375;3,6875;7,5;3,121299982070923;0;
0,7;28,9375;3,6875;7,5;3,121299982070923;0;
0,701;28,9375;3,6875;7,5;3,121299982070923;0;
0,703;28,9375;3,6875;7,5;3,121299982070923;0;
0,704;28,9375;3,6875;7,5;3,121299982070923;0;
0,706;28,9375;3,6875;7,5;3,121299982070923;0;
0,708;28,9375;3,6875;7,5;3,121299982070923;0;
0,71;28,9375;3,6875;7,5;3,121299982070923;0;
0,712;28,9375;3,6875;7,5;3,121299982070923;0;
0,714;28,9375;3,6875;7,5;3,121299982070923;0;
0,715;28,9375;3,6875;7,5;3,121299982070923;0;
0,717;28,9375;3,6875;7,5;3,121299982070923;0;
0,718;28,9375;3,6875;7,5;3,121299982070923;0;
0,72;28,9375;3,6875;7,5;3,121299982070923;0;
0,721;28,9375;3,6875;7,5;3,121299982070923;0;
0,723;28,9375;3,6875;7,5;3,121299982070923;0;
0,725;28,9375;3,6875;7,5;3,121299982070923;0;
0,727;28,9375;3,6875;7,5;3,121299982070923;0;
0,729;28,9375;3,6875;7,5;3,121299982070923;0;
0,731;28,9375;3,6875;7,5;3,121299982070923;0;
0,732;28,9375;3,6875;7,5;3,121299982070923;0;
0,734;28,9375;3,6875;7,5;3,121299982070923;0;
0,735;28,9375;3,6875;7,5;3,121299982070923;0;
0,737;28,9375;3,6875;7,5;3,121299982070923;0;
0,738;28,9375;3,6875;7,5;3,121299982070923;0;
0,74;28,9375;3,6875;7,5;3,121299982070923;0;
0,742;28,9375;3,6875;7,5;3,121299982070923;0;
0,743;28,9375;3,6875;7,5;3,121299982070923;0;
0,745;28,9375;3,6875;7,5;3,121299982070923;0;
0,747;28,9375;3,6875;7,5;3,121299982070923;0;
0,749;28,9375;3,6875;7,5;3,121299982070923;0;
0,75;28,9375;3,6875;7,5;3,121299982070923;0;
0,752;28,9375;3,6875;7,5;3,121299982070923;0;
0,753;28,9375;3,6875;7,5;3,121299982070923;0;
0,755;28,9375;3,6875;7,5;3,121299982070923;0;
0,757;28,9375;3,6875;7,5;3,121299982070923;0;
0,759;28,9375;3,6875;7,5;3,121299982070923;0;
0,761;28,9375;3,6875;7,5;3,121299982070923;0;
0,763;28,9375;3,6875;7,5;3,121299982070923;0;
0,764;28,9375;3,6875;7,5;3,121299982070923;0;
0,766;28,9375;3,6875;7,5;3,121299982070923;0;
0,767;28,9375;3,6875;7,5;3,121299982070923;0;
0,769;28,9375;3,6875;7,5;3,121299982070923;0;
0,771;28,9375;3,6875;7,5;3,121299982070923;0;
0,772;28,9375;3,6875;7,5;3,121299982070923;0;
0,774;28,9375;3,6875;7,5;3,121299982070923;0;
0,776;28,9375;3,6875;7,5;3,121299982070923;0;
0,778;28,9375;3,6875;7,5;3,121299982070923;0;
0,78;28,9375;3,6875;7,5;3,121299982070923;0;
0,782;28,9375;3,6875;7,5;3,121299982070923;0;
0,784;28,9375;3,6875;7,5;3,121299982070923;0;
0,785;28,9375;3,6875;7,5;3,121299982070923;0;
0,787;28,9375;3,6875;7,5;3,121299982070923;0;
0,789;28,9375;3,6875;7,5;3,121299982070923;0;
0,791;28,9375;3,6875;7,5;3,121299982070923;0;
0,793;28,9375;3,6875;7,5;3,121299982070923;0;
0,794;28,9375;3,6875;7,5;3,121299982070923;0;
0,796;28,9375;3,6875;7,5;3,121299982070923;0;
0,797;28,9375;3,6875;7,5;3,121299982070923;0;
0,799;28,9375;3,6875;7,5;3,121299982070923;0;
0,8;28,9375;3,6875;7,5;3,121299982070923;0;
0,802;28,9375;3,6875;7,5;3,121299982070923;0;
0,804;28,9375;3,6875;7,5;3,121299982070923;0;
0,805;28,9375;3,6875;7,5;3,121299982070923;0;
0,807;28,9375;3,6875;7,5;3,121299982070923;0;
0,809;28,9375;3,6875;7,5;3,121299982070923;0;
0,811;28,9375;3,6875;7,5;3,121299982070923;0;
0,812;28,9375;3,6875;7,5;3,121299982070923;0;
0,814;28,9375;3,6875;7,5;3,121299982070923;0;
0,815;28,9375;3,6875;7,5;3,121299982070923;0;
0,817;28,9375;3,6875;7,5;3,121299982070923;0;
0,818;28,9375;3,6875;7,5;3,121299982070923;0;
0,82;28,9375;3,6875;7,5;3,121299982070923;0;
0,821;28,9375;3,6875;7,5;3,121299982070923;0;
0,823;28,9375;3,6875;7,5;3,121299982070923;0;
0,825;28,9375;3,6875;7,5;3,121299982070923;0;
0,827;28,9375;3,6875;7,5;3,121299982070923;0;
0,829;28,9375;3,6875;7,5;3,121299982070923;0;
0,831;28,9375;3,6875;7,5;3,121299982070923;0;
0,833;28,9375;3,6875;7,5;3,121299982070923;0;
0,834;28,9375;3,6875;7,5;3,121299982070923;0;
0,836;28,9375;3,6875;7,5;3,121299982070923;0;
0,837;28,9375;3,6875;7,5;3,121299982070923;0;
0,839;28,9375;3,6875;7,5;3,121299982070923;0;
0,841;28,9375;3,6875;7,5;3,121299982070923;0;
0,843;28,9375;3,6875;7,5;3,121299982070923;0;
0,845;28,9375;3,6875;7,5;3,121299982070923;0;
0,846;28,9375;3,6875;7,5;3,121299982070923;0;
0,848;28,9375;3,6875;7,5;3,121299982070923;0;
0,85;28,9375;3,6875;7,5;3,532899856567383;0;
0,851;28,9375;3,6875;7,5;3,532899856567383;0;
0,853;28,9375;3,6875;7,5;3,532899856567383;0;
0,854;28,9375;3,6875;7,5;3,532899856567383;0;
0,856;28,9375;3,6875;7,5;3,532899856567383;0;
0,858;28,9375;3,6875;7,5;3,532899856567383;0;
0,859;28,9375;3,6875;7,5;3,532899856567383;0;
0,861;28,9375;3,6875;7,5;3,532899856567383;0;
0,863;28,9375;3,6875;7,5;3,532899856567383;0;
0,864;28,9375;3,6875;7,5;3,532899856567383;0;
0,866;28,9375;3,6875;7,5;3,532899856567383;0;
0,867;28,9375;3,6875;7,5;3,532899856567383;0;
0,869;28,9375;3,6875;7,5;3,532899856567383;0;
0,87;28,9375;3,6875;7,5;3,532899856567383;0;
0,872;28,9375;3,6875;7,5;3,532899856567383;0;
0,874;28,9375;3,6875;7,5;3,532899856567383;0;
0,875;28,9375;3,6875;7,5;3,532899856567383;0;
0,877;28,9375;3,6875;7,5;3,532899856567383;0;
0,879;28,9375;3,6875;7,5;3,532899856567383;0;
0,881;28,9375;3,6875;7,5;3,532899856567383;0;
0,883;28,9375;3,6875;7,5;3,532899856567383;0;
0,885;28,9375;3,6875;7,5;3,532899856567383;0;
0,886;28,9375;3,6875;7,5;3,532899856567383;0;
0,888;28,9375;3,6875;7,5;3,532899856567383;0;
0,89;28,9375;3,6875;7,5;3,532899856567383;0;
0,891;28,9375;3,6875;7,5;3,532899856567383;0;
0,893;28,9375;3,6875;7,5;3,532899856567383;0;
0,895;28,9375;3,6875;7,5;3,532899856567383;0;
0,897;28,9375;3,6875;7,5;3,532899856567383;0;
0,899;28,9375;3,6875;7,5;3,532899856567383;0;
0,9;28,9375;3,6875;7,5;3,532899856567383;0;
0,902;28,9375;3,6875;7,5;3,532899856567383;0;
0,904;28,9375;3,6875;7,5;3,532899856567383;0;
0,905;28,9375;3,6875;7,5;3,532899856567383;0;
0,907;28,9375;3,6875;7,5;3,532899856567383;0;
0,909;28,9375;3,6875;7,5;3,121299982070923;0;
0,911;28,9375;3,6875;7,5;3,121299982070923;0;
0,913;28,9375;3,6875;7,5;3,121299982070923;0;
0,914;28,9375;3,6875;7,5;3,121299982070923;0;
0,916;28,9375;3,6875;7,5;3,121299982070923;0;
0,917;28,9375;3,6875;7,5;3,121299982070923;0;
0,919;28,9375;3,6875;7,5;3,121299982070923;0;
