time;copter_pitch_angle;copter_pitch_angle_kal;copter_pitch_angle_komp;copter_roll_angle;copter_roll_angle_kal;copter_roll_angle_komp;REF_PITCH_ANGLE;REF_ROLL_ANGLE;REF_YAW_ANGLE;REF_Z_DISTANCE;SS;
611,661;27,9375;27,908432006835938;27,923349380493164;9,0625;9,3668851852417;9,33384895324707;0;0;100;10;0;
611,664;27,9375;27,905900955200195;27,922304153442383;9,0625;9,353653907775879;9,32522964477539;0;0;100;10;0;
611,668;27,9375;27,905900955200195;27,922304153442383;9,0625;9,353653907775879;9,32522964477539;0;0;100;10;0;
611,671;27,9375;27,905900955200195;27,922304153442383;9,0625;9,353653907775879;9,32522964477539;0;0;100;10;0;
611,675;27,9375;27,9105281829834;27,925294876098633;9,0625;9,3141450881958;9,298378944396973;0;0;100;10;0;
611,678;27,9375;27,9105281829834;27,925294876098633;9,0625;9,3141450881958;9,298378944396973;0;0;100;10;0;
611,682;27,9375;27,9105281829834;27,925294876098633;9,0625;9,3141450881958;9,298378944396973;0;0;100;10;0;
611,686;27,9375;27,924406051635742;27,93497085571289;9,0625;9,257874488830566;9,26126766204834;0;0;100;10;0;
611,689;27,9375;27,924406051635742;27,93497085571289;9,0625;9,257874488830566;9,26126766204834;0;0;100;10;0;
611,693;27,9375;27,924406051635742;27,93497085571289;9,0625;9,257874488830566;9,26126766204834;0;0;100;10;0;
611,696;27,9375;27,916826248168945;27,93062400817871;9,0625;9,312433242797852;9,295921325683594;0;0;100;10;0;
611,7;27,9375;27,909700393676758;27,926250457763672;9,0625;9,280527114868164;9,27409553527832;0;0;100;10;0;
611,704;27,9375;27,909700393676758;27,926250457763672;9,0625;9,280527114868164;9,27409553527832;0;0;100;10;0;
611,707;27,9375;27,909700393676758;27,926250457763672;9,0625;9,280527114868164;9,27409553527832;0;0;100;10;0;
611,71;27,9375;27,909700393676758;27,926250457763672;9,0625;9,280527114868164;9,27409553527832;0;0;100;10;0;
611,714;27,9375;27,896652221679688;27,917800903320312;9,0625;9,319849014282227;9,30032730102539;0;0;100;10;0;
611,717;27,9375;27,896652221679688;27,917800903320312;9,0625;9,319849014282227;9,30032730102539;0;0;100;10;0;
611,72;27,9375;27,896652221679688;27,917800903320312;9,0625;9,319849014282227;9,30032730102539;0;0;100;10;0;
611,723;27,9375;27,896652221679688;27,917800903320312;9,0625;9,319849014282227;9,30032730102539;0;0;100;10;0;
611,726;27,9375;27,915241241455078;27,929597854614258;9,0625;9,276095390319824;9,272126197814941;0;0;100;10;0;
611,728;27,9375;27,915241241455078;27,929597854614258;9,0625;9,276095390319824;9,272126197814941;0;0;100;10;0;
611,732;27,9375;27,915241241455078;27,929597854614258;9,0625;9,276095390319824;9,272126197814941;0;0;100;10;0;
611,735;27,9375;27,913625717163086;27,929025650024414;9,0625;9,332625389099121;9,309456825256348;0;0;100;10;0;
611,738;27,9375;27,913625717163086;27,929025650024414;9,0625;9,332625389099121;9,309456825256348;0;0;100;10;0;
611,742;27,9375;27,913625717163086;27,929025650024414;9,0625;9,332625389099121;9,309456825256348;0;0;100;10;0;
611,744;27,9375;27,92021942138672;27,933605194091797;9,0625;9,330313682556152;9,30787467956543;0;0;100;10;0;
611,748;27,9375;27,92021942138672;27,933605194091797;9,0625;9,330313682556152;9,30787467956543;0;0;100;10;0;
611,75;27,9375;27,89507293701172;27,916921615600586;9,0625;9,352607727050781;9,322600364685059;0;0;100;10;0;
611,753;27,9375;27,89507293701172;27,916921615600586;9,0625;9,352607727050781;9,322600364685059;0;0;100;10;0;
611,757;27,9375;27,89507293701172;27,916921615600586;9,0625;9,352607727050781;9,322600364685059;0;0;100;10;0;
611,76;27,9375;27,89507293701172;27,916921615600586;9,0625;9,352607727050781;9,322600364685059;0;0;100;10;0;
611,764;27,9375;27,91657257080078;27,93031883239746;9,0625;9,301329612731934;9,290319442749023;0;0;100;10;0;
611,767;27,9375;27,91657257080078;27,93031883239746;9,0625;9,301329612731934;9,290319442749023;0;0;100;10;0;
611,769;27,9375;27,91657257080078;27,93031883239746;9,0625;9,301329612731934;9,290319442749023;0;0;100;10;0;
611,773;27,9375;27,91657257080078;27,93031883239746;9,0625;9,301329612731934;9,290319442749023;0;0;100;10;0;
611,775;27,9375;27,90363883972168;27,921728134155273;9,0625;9,334236145019531;9,311894416809082;0;0;100;10;0;
611,778;27,9375;27,90363883972168;27,921728134155273;9,0625;9,334236145019531;9,311894416809082;0;0;100;10;0;
611,782;27,9375;27,90363883972168;27,921728134155273;9,0625;9,334236145019531;9,311894416809082;0;0;100;10;0;
611,785;27,9375;27,912761688232422;27,928056716918945;9,125;9,350443840026855;9,322309494018555;0;0;100;10;0;
611,788;27,9375;27,912761688232422;27,928056716918945;9,125;9,350443840026855;9,322309494018555;0;0;100;10;0;
611,79;27,9375;27,912761688232422;27,928056716918945;9,125;9,350443840026855;9,322309494018555;0;0;100;10;0;
611,794;27,9375;27,90559959411621;27,92404556274414;9,125;9,364415168762207;9,33101749420166;0;0;100;10;0;
611,798;27,9375;27,90559959411621;27,92404556274414;9,125;9,364415168762207;9,33101749420166;0;0;100;10;0;
611,801;27,9375;27,925365447998047;27,93699836730957;9,125;9,336606979370117;9,312507629394531;0;0;100;10;0;
611,804;27,9375;27,925365447998047;27,93699836730957;9,125;9,336606979370117;9,312507629394531;0;0;100;10;0;
611,808;27,9375;27,925365447998047;27,93699836730957;9,125;9,336606979370117;9,312507629394531;0;0;100;10;0;
611,811;27,9375;27,925365447998047;27,93699836730957;9,125;9,336606979370117;9,312507629394531;0;0;100;10;0;
611,815;27,9375;27,926572799682617;27,93709945678711;9,125;9,309021949768066;9,29388427734375;0;0;100;10;0;
611,818;27,9375;27,926572799682617;27,93709945678711;9,125;9,309021949768066;9,29388427734375;0;0;100;10;0;
611,82;27,9375;27,926572799682617;27,93709945678711;9,125;9,309021949768066;9,29388427734375;0;0;100;10;0;
611,823;27,9375;27,926572799682617;27,93709945678711;9,125;9,309021949768066;9,29388427734375;0;0;100;10;0;
611,826;27,9375;27,933368682861328;27,941158294677734;9,125;9,336625099182129;9,31020450592041;0;0;100;10;0;
611,83;27,9375;27,933368682861328;27,941158294677734;9,125;9,336625099182129;9,31020450592041;0;0;100;10;0;
611,833;27,9375;27,933368682861328;27,941158294677734;9,125;9,336625099182129;9,31020450592041;0;0;100;10;0;
611,836;27,9375;27,918743133544922;27,931737899780273;9,125;9,340965270996094;9,312053680419922;0;0;100;10;0;
611,839;27,9375;27,918743133544922;27,931737899780273;9,125;9,340965270996094;9,312053680419922;0;0;100;10;0;
611,842;27,9375;27,918743133544922;27,931737899780273;9,125;9,340965270996094;9,312053680419922;0;0;100;10;0;
611,846;27,9375;27,88968849182129;27,91339111328125;9,125;9,35150146484375;9,31818962097168;0;0;100;10;0;
611,849;27,9375;27,88968849182129;27,91339111328125;9,125;9,35150146484375;9,31818962097168;0;0;100;10;0;
611,853;27,9375;27,904775619506836;27,923063278198242;9,125;9,328234672546387;9,304081916809082;0;0;100;10;0;
611,856;27,9375;27,904775619506836;27,923063278198242;9,125;9,328234672546387;9,304081916809082;0;0;100;10;0;
611,859;27,9375;27,904775619506836;27,923063278198242;9,125;9,328234672546387;9,304081916809082;0;0;100;10;0;
611,862;27,9375;27,904775619506836;27,923063278198242;9,125;9,328234672546387;9,304081916809082;0;0;100;10;0;
611,865;27,875;27,898080825805664;27,91839599609375;9,125;9,349356651306152;9,317732810974121;0;0;100;10;0;
611,868;27,875;27,898080825805664;27,91839599609375;9,125;9,349356651306152;9,317732810974121;0;0;100;10;0;
611,871;27,875;27,898080825805664;27,91839599609375;9,125;9,349356651306152;9,317732810974121;0;0;100;10;0;
611,874;27,875;27,888879776000977;27,91312026977539;9,125;9,344204902648926;9,31379222869873;0;0;100;10;0;
611,877;27,875;27,888879776000977;27,91312026977539;9,125;9,344204902648926;9,31379222869873;0;0;100;10;0;
611,881;27,875;27,888879776000977;27,91312026977539;9,125;9,344204902648926;9,31379222869873;0;0;100;10;0;
611,884;27,875;27,888879776000977;27,91312026977539;9,125;9,361135482788086;9,31379222869873;0;0;100;10;0;
611,887;27,875;27,86083984375;27,894180297851562;9,125;9,361135482788086;9,325860977172852;0;0;100;10;0;
611,89;27,875;27,86083984375;27,894180297851562;9,125;9,361135482788086;9,325860977172852;0;0;100;10;0;
611,892;27,875;27,86083984375;27,894180297851562;9,125;9,361135482788086;9,325860977172852;0;0;100;10;0;
611,895;27,875;27,89243507385254;27,914104461669922;9,125;9,35545539855957;9,32347583770752;0;0;100;10;0;
611,899;27,875;27,89243507385254;27,914104461669922;9,125;9,35545539855957;9,32347583770752;0;0;100;10;0;
611,902;27,875;27,884281158447266;27,90877914428711;9,125;9,361722946166992;9,327816009521484;0;0;100;10;0;
611,905;27,875;27,884281158447266;27,90877914428711;9,125;9,361722946166992;9,327816009521484;0;0;100;10;0;
611,908;27,875;27,884281158447266;27,90877914428711;9,125;9,361722946166992;9,327816009521484;0;0;100;10;0;
611,911;27,875;27,884281158447266;27,90877914428711;9,125;9,361722946166992;9,327816009521484;0;0;100;10;0;
611,915;27,875;27,89677619934082;27,916528701782227;9,125;9,357671737670898;9,3248872756958;0;0;100;10;0;
611,918;27,875;27,89677619934082;27,916528701782227;9,125;9,357671737670898;9,3248872756958;0;0;100;10;0;
611,921;27,875;27,89677619934082;27,916528701782227;9,125;9,357671737670898;9,3248872756958;0;0;100;10;0;
611,923;27,875;27,89677619934082;27,916528701782227;9,125;9,357671737670898;9,3248872756958;0;0;100;10;0;
611,926;27,875;27,878345489501953;27,905317306518555;9,125;9,381000518798828;9,340826988220215;0;0;100;10;0;
611,929;27,875;27,878345489501953;27,905317306518555;9,125;9,381000518798828;9,340826988220215;0;0;100;10;0;
611,932;27,875;27,878345489501953;27,905317306518555;9,125;9,381000518798828;9,340826988220215;0;0;100;10;0;
611,935;27,875;27,912109375;27,92718505859375;9,125;9,365531921386719;9,331896781921387;0;0;100;10;0;
611,938;27,875;27,912109375;27,92718505859375;9,125;9,365531921386719;9,331896781921387;0;0;100;10;0;
611,941;27,875;27,912109375;27,92718505859375;9,125;9,365531921386719;9,331896781921387;0;0;100;10;0;
611,944;27,875;27,908708572387695;27,924663543701172;9,125;9,365737915039062;9,331686973571777;0;0;100;10;0;
611,948;27,875;27,908708572387695;27,924663543701172;9,125;9,365737915039062;9,331686973571777;0;0;100;10;0;
611,951;27,875;27,916488647460938;27,92985725402832;9,125;9,372957229614258;9,335478782653809;0;0;100;10;0;
611,955;27,875;27,916488647460938;27,92985725402832;9,125;9,372957229614258;9,335478782653809;0;0;100;10;0;
611,958;27,875;27,916488647460938;27,92985725402832;9,125;9,372957229614258;9,335478782653809;0;0;100;10;0;
611,961;27,875;27,916488647460938;27,92985725402832;9,125;9,372957229614258;9,335478782653809;0;0;100;10;0;
611,964;27,875;27,89198875427246;27,914466857910156;9,125;9,377336502075195;9,338517189025879;0;0;100;10;0;
611,968;27,875;27,89198875427246;27,914466857910156;9,125;9,377336502075195;9,338517189025879;0;0;100;10;0;
611,971;27,875;27,89198875427246;27,914466857910156;9,125;9,377336502075195;9,338517189025879;0;0;100;10;0;
611,974;27,875;27,87424087524414;27,903263092041016;9,125;9,374922752380371;9,336219787597656;0;0;100;10;0;
611,977;27,875;27,87424087524414;27,903263092041016;9,125;9,374922752380371;9,336219787597656;0;0;100;10;0;
611,98;27,875;27,87424087524414;27,903263092041016;9,125;9,374922752380371;9,336219787597656;0;0;100;10;0;
611,983;27,875;27,87424087524414;27,903263092041016;9,125;9,374922752380371;9,336219787597656;0;0;100;10;0;
611,986;27,875;27,88363265991211;27,909685134887695;9,125;9,395739555358887;9,348579406738281;0;0;100;10;0;
611,989;27,875;27,88363265991211;27,909685134887695;9,125;9,395739555358887;9,348579406738281;0;0;100;10;0;
611,992;27,875;27,88363265991211;27,909685134887695;9,125;9,395739555358887;9,348579406738281;0;0;100;10;0;
611,995;27,875;27,89259910583496;27,91489028930664;9,125;9,391609191894531;9,345415115356445;0;0;100;10;0;
611,998;27,875;27,89259910583496;27,91489028930664;9,125;9,391609191894531;9,345415115356445;0;0;100;10;0;
612,002;27,875;27,86827850341797;27,899581909179688;9,125;9,375321388244629;9,335237503051758;0;0;100;10;0;
612,005;27,875;27,86827850341797;27,899581909179688;9,125;9,375321388244629;9,335237503051758;0;0;100;10;0;
612,008;27,875;27,86827850341797;27,899581909179688;9,125;9,375321388244629;9,335237503051758;0;0;100;10;0;
612,011;27,875;27,86827850341797;27,899581909179688;9,125;9,375321388244629;9,335237503051758;0;0;100;10;0;
612,015;27,875;27,830909729003906;27,875537872314453;9,125;9,370007514953613;9,332276344299316;0;0;100;10;0;
612,018;27,875;27,830909729003906;27,875537872314453;9,125;9,370007514953613;9,332276344299316;0;0;100;10;0;
612,021;27,875;27,830909729003906;27,875537872314453;9,125;9,370007514953613;9,332276344299316;0;0;100;10;0;
612,024;27,875;27,863126754760742;27,897153854370117;9,125;9,387413024902344;9,343729972839355;0;0;100;10;0;
612,027;27,875;27,863126754760742;27,897153854370117;9,125;9,387413024902344;9,343729972839355;0;0;100;10;0;
612,031;27,875;27,863126754760742;27,897153854370117;9,125;9,387413024902344;9,343729972839355;0;0;100;10;0;
612,034;27,875;27,862089157104492;27,896211624145508;9,125;9,36996841430664;9,332207679748535;0;0;100;10;0;
612,037;27,875;27,862089157104492;27,896211624145508;9,125;9,36996841430664;9,332207679748535;0;0;100;10;0;
612,04;27,875;27,862089157104492;27,896211624145508;9,125;9,36996841430664;9,332207679748535;0;0;100;10;0;
612,043;27,875;27,862089157104492;27,896211624145508;9,125;9,36996841430664;9,332207679748535;0;0;100;10;0;
612,046;27,875;27,895029067993164;27,918010711669922;9,125;9,367095947265625;9,331812858581543;0;0;100;10;0;
612,049;27,875;27,895029067993164;27,918010711669922;9,125;9,367095947265625;9,331812858581543;0;0;100;10;0;
612,053;27,875;27,857017517089844;27,89375114440918;9,125;9,366915702819824;9,332417488098145;0;0;100;10;0;
612,056;27,875;27,857017517089844;27,89375114440918;9,125;9,366915702819824;9,332417488098145;0;0;100;10;0;
612,059;27,875;27,857017517089844;27,89375114440918;9,125;9,366915702819824;9,332417488098145;0;0;100;10;0;
612,062;27,875;27,857017517089844;27,89375114440918;9,125;9,366915702819824;9,332417488098145;0;0;100;10;0;
612,066;27,875;27,89302635192871;27,91713523864746;9,125;9,371832847595215;9,336777687072754;0;0;100;10;0;
612,069;27,875;27,89302635192871;27,91713523864746;9,125;9,371832847595215;9,336777687072754;0;0;100;10;0;
612,072;27,875;27,89302635192871;27,91713523864746;9,125;9,371832847595215;9,336777687072754;0;0;100;10;0;
612,075;27,875;27,88556671142578;27,912006378173828;9,125;9,38160514831543;9,342583656311035;0;0;100;10;0;
612,078;27,875;27,88556671142578;27,912006378173828;9,125;9,38160514831543;9,342583656311035;0;0;100;10;0;
612,081;27,875;27,88556671142578;27,912006378173828;9,125;9,38160514831543;9,342583656311035;0;0;100;10;0;
612,085;27,875;27,90923500061035;27,927845001220703;9,125;9,388175964355469;9,347118377685547;0;0;100;10;0;
612,088;27,875;27,90923500061035;27,927845001220703;9,125;9,388175964355469;9,347118377685547;0;0;100;10;0;
612,091;27,875;27,90923500061035;27,927845001220703;9,125;9,388175964355469;9,347118377685547;0;0;100;10;0;
612,093;27,875;27,8803768157959;27,910093307495117;9,125;9,383131980895996;9,3450345993042;0;0;100;10;0;
612,096;27,875;27,8803768157959;27,910093307495117;9,125;9,383131980895996;9,3450345993042;0;0;100;10;0;
612,1;27,875;27,91961097717285;27,935691833496094;9,125;9,38328742980957;9,345746994018555;0;0;100;10;0;
612,104;27,875;27,91961097717285;27,935691833496094;9,125;9,38328742980957;9,345746994018555;0;0;100;10;0;
612,106;27,875;27,91961097717285;27,935691833496094;9,125;9,38328742980957;9,345746994018555;0;0;100;10;0;
612,11;27,875;27,91961097717285;27,935691833496094;9,125;9,38328742980957;9,345746994018555;0;0;100;10;0;
612,113;27,875;27,91205406188965;27,930715560913086;9,125;9,421035766601562;9,369464874267578;0;0;100;10;0;
612,116;27,875;27,91205406188965;27,930715560913086;9,125;9,421035766601562;9,369464874267578;0;0;100;10;0;
612,119;27,875;27,91205406188965;27,930715560913086;9,125;9,421035766601562;9,369464874267578;0;0;100;10;0;
612,122;27,875;27,923295974731445;27,938114166259766;9,125;9,399282455444336;9,353954315185547;0;0;100;10;0;
612,124;27,875;27,923295974731445;27,938114166259766;9,125;9,399282455444336;9,353954315185547;0;0;100;10;0;
612,127;27,875;27,923295974731445;27,938114166259766;9,125;9,399282455444336;9,353954315185547;0;0;100;10;0;
612,131;27,875;27,923295974731445;27,938114166259766;9,125;9,399282455444336;9,353954315185547;0;0;100;10;0;
612,134;27,875;27,8868465423584;27,914249420166016;9,125;9,385180473327637;9,34490966796875;0;0;100;10;0;
612,137;27,875;27,8868465423584;27,914249420166016;9,125;9,385180473327637;9,34490966796875;0;0;100;10;0;
612,14;27,875;27,856069564819336;27,894697189331055;9,125;9,369016647338867;9,335108757019043;0;0;100;10;0;
612,143;27,875;27,856069564819336;27,894697189331055;9,125;9,369016647338867;9,335108757019043;0;0;100;10;0;
612,146;27,875;27,856069564819336;27,894697189331055;9,125;9,369016647338867;9,335108757019043;0;0;100;10;0;
612,149;27,875;27,856069564819336;27,894697189331055;9,125;9,369016647338867;9,335108757019043;0;0;100;10;0;
612,153;27,875;27,86859130859375;27,9027156829834;9,125;9,397072792053223;9,353978157043457;0;0;100;10;0;
612,156;27,875;27,86859130859375;27,9027156829834;9,125;9,397072792053223;9,353978157043457;0;0;100;10;0;
612,159;27,875;27,86859130859375;27,9027156829834;9,125;9,397072792053223;9,353978157043457;0;0;100;10;0;
612,162;27,875;27,87427520751953;27,906152725219727;9,125;9,355259895324707;9,326547622680664;0;0;100;10;0;
612,166;27,875;27,87427520751953;27,906152725219727;9,125;9,355259895324707;9,326547622680664;0;0;100;10;0;
612,168;27,875;27,87427520751953;27,906152725219727;9,125;9,355259895324707;9,326547622680664;0;0;100;10;0;
612,171;27,875;27,910537719726562;27,929784774780273;9,125;9,372614860534668;9,33782958984375;0;0;100;10;0;
612,174;27,875;27,910537719726562;27,929784774780273;9,125;9,372614860534668;9,33782958984375;0;0;100;10;0;
612,177;27,875;27,910537719726562;27,929784774780273;9,125;9,372614860534668;9,33782958984375;0;0;100;10;0;
612,18;27,875;27,881717681884766;27,911197662353516;9,125;9,3482027053833;9,32155704498291;0;0;100;10;0;
612,183;27,875;27,881717681884766;27,911197662353516;9,125;9,3482027053833;9,32155704498291;0;0;100;10;0;
612,186;27,875;27,881717681884766;27,911197662353516;9,125;9,3482027053833;9,32155704498291;0;0;100;10;0;
612,189;27,875;27,881717681884766;27,911197662353516;9,125;9,3482027053833;9,32155704498291;0;0;100;10;0;
612,192;27,875;27,89936637878418;27,92245101928711;9,125;9,36524772644043;9,332162857055664;0;0;100;10;0;
612,195;27,875;27,89936637878418;27,92245101928711;9,125;9,36524772644043;9,332162857055664;0;0;100;10;0;
612,198;27,875;27,89936637878418;27,92245101928711;9,125;9,36524772644043;9,332162857055664;0;0;100;10;0;
612,201;27,875;27,872783660888672;27,904163360595703;9,125;9,380962371826172;9,341710090637207;0;0;100;10;0;
612,205;27,875;27,872783660888672;27,904163360595703;9,125;9,380962371826172;9,341710090637207;0;0;100;10;0;
612,207;27,875;27,872783660888672;27,904163360595703;9,125;9,380962371826172;9,341710090637207;0;0;100;10;0;
612,21;27,875;27,905805587768555;27,925451278686523;9,125;9,380813598632812;9,341554641723633;0;0;100;10;0;
612,214;27,875;27,905805587768555;27,925451278686523;9,125;9,380813598632812;9,341554641723633;0;0;100;10;0;
612,217;27,875;27,905805587768555;27,925451278686523;9,125;9,380813598632812;9,341554641723633;0;0;100;10;0;
612,219;27,875;27,905805587768555;27,925451278686523;9,125;9,380813598632812;9,341554641723633;0;0;100;10;0;
612,222;27,875;27,866849899291992;27,899917602539062;9,125;9,362406730651855;9,330172538757324;0;0;100;10;0;
612,225;27,875;27,866849899291992;27,899917602539062;9,125;9,362406730651855;9,330172538757324;0;0;100;10;0;
612,228;27,875;27,866849899291992;27,899917602539062;9,125;9,362406730651855;9,330172538757324;0;0;100;10;0;
612,231;27,875;27,910743713378906;27,9288330078125;9,125;9,382678985595703;9,343626976013184;0;0;100;10;0;
612,235;27,875;27,910743713378906;27,9288330078125;9,125;9,382678985595703;9,343626976013184;0;0;100;10;0;
612,238;27,875;27,910743713378906;27,9288330078125;9,125;9,382678985595703;9,343626976013184;0;0;100;10;0;
612,241;27,875;27,894338607788086;27,91742515563965;9,125;9,416715621948242;9,365976333618164;0;0;100;10;0;
612,243;27,875;27,894338607788086;27,91742515563965;9,125;9,416715621948242;9,365976333618164;0;0;100;10;0;
612,246;27,875;27,894338607788086;27,91742515563965;9,125;9,416715621948242;9,365976333618164;0;0;100;10;0;
612,249;27,875;27,894338607788086;27,91742515563965;9,125;9,416715621948242;9,365976333618164;0;0;100;10;0;
612,252;27,875;27,919862747192383;27,933208465576172;9,125;9,402578353881836;9,356579780578613;0;0;100;10;0;
612,256;27,875;27,919862747192383;27,933208465576172;9,125;9,402578353881836;9,356579780578613;0;0;100;10;0;
612,258;27,875;27,919862747192383;27,933208465576172;9,125;9,402578353881836;9,356579780578613;0;0;100;10;0;
612,261;27,875;27,919862747192383;27,933208465576172;9,125;9,402578353881836;9,356579780578613;0;0;100;10;0;
612,265;27,875;27,86716079711914;27,897977828979492;9,125;9,391611099243164;9,35065746307373;0;0;100;10;0;
612,268;27,875;27,86716079711914;27,897977828979492;9,125;9,391611099243164;9,35065746307373;0;0;100;10;0;
612,27;27,875;27,86716079711914;27,897977828979492;9,125;9,391611099243164;9,35065746307373;0;0;100;10;0;
612,273;27,875;27,840560913085938;27,880626678466797;9,125;9,352282524108887;9,326664924621582;0;0;100;10;0;
612,276;27,875;27,840560913085938;27,880626678466797;9,125;9,352282524108887;9,326664924621582;0;0;100;10;0;
612,279;27,875;27,840560913085938;27,880626678466797;9,125;9,352282524108887;9,326664924621582;0;0;100;10;0;
612,282;27,875;27,845678329467773;27,88336181640625;9,125;9,386950492858887;9,349719047546387;0;0;100;10;0;
612,285;27,875;27,845678329467773;27,88336181640625;9,125;9,386950492858887;9,349719047546387;0;0;100;10;0;
612,288;27,875;27,845678329467773;27,88336181640625;9,125;9,386950492858887;9,349719047546387;0;0;100;10;0;
612,291;27,875;27,858413696289062;27,890661239624023;9,125;9,359853744506836;9,331880569458008;0;0;100;10;0;
612,294;27,875;27,858413696289062;27,890661239624023;9,125;9,359853744506836;9,331880569458008;0;0;100;10;0;
612,297;27,875;27,858413696289062;27,890661239624023;9,125;9,359853744506836;9,331880569458008;0;0;100;10;0;
612,3;27,875;27,89045524597168;27,910486221313477;9,125;9,377962112426758;9,344330787658691;0;0;100;10;0;
612,303;27,875;27,89045524597168;27,910486221313477;9,125;9,377962112426758;9,344330787658691;0;0;100;10;0;
