time;copter_pitch_angle;copter_pitch_angle_kal;copter_pitch_angle_komp;copter_roll_angle;copter_roll_angle_kal;copter_roll_angle_komp;REF_PITCH_ANGLE;REF_ROLL_ANGLE;REF_YAW_ANGLE;REF_Z_DISTANCE;SS;
2,459;23,1875;22,95693016052246;22,935083389282227;18,25;18,185626983642578;18,183149337768555;0;0;100;10;0;
2,461;23,1875;22,95693016052246;22,935083389282227;18,25;18,185626983642578;18,183149337768555;0;0;100;10;0;
2,464;23,1875;22,95693016052246;22,935083389282227;18,25;18,185626983642578;18,183149337768555;0;0;100;10;0;
2,467;23,1875;22,917966842651367;22,910139083862305;18,25;18,148332595825195;18,157516479492188;0;0;100;10;0;
2,47;23,1875;22,917966842651367;22,910139083862305;18,25;18,148332595825195;18,157516479492188;0;0;100;10;0;
2,473;23,1875;22,917966842651367;22,910139083862305;18,25;18,148332595825195;18,157516479492188;0;0;100;10;0;
2,476;23,1875;22,935152053833008;22,921873092651367;18,25;18,15884780883789;18,16290283203125;0;0;100;10;0;
2,479;23,1875;22,935152053833008;22,921873092651367;18,25;18,15884780883789;18,16290283203125;0;0;100;10;0;
2,482;23,1875;22,935152053833008;22,921873092651367;18,25;18,15884780883789;18,16290283203125;0;0;100;10;0;
2,486;23,1875;22,94220542907715;22,92754364013672;18,25;18,136316299438477;18,147594451904297;0;0;100;10;0;
2,489;23,1875;22,94220542907715;22,92754364013672;18,25;18,136316299438477;18,147594451904297;0;0;100;10;0;
2,492;23,1875;22,94220542907715;22,92754364013672;18,25;18,136316299438477;18,147594451904297;0;0;100;10;0;
2,495;23,1875;22,94220542907715;22,92754364013672;18,25;18,136316299438477;18,147594451904297;0;0;100;10;0;
2,497;23,1875;22,974300384521484;22,94957733154297;18,25;18,15566635131836;18,161489486694336;0;0;100;10;0;
2,501;23,1875;22,974300384521484;22,94957733154297;18,25;18,15566635131836;18,161489486694336;0;0;100;10;0;
2,504;23,1875;22,974300384521484;22,94957733154297;18,25;18,15566635131836;18,161489486694336;0;0;100;10;0;
2,506;23,1875;22,957246780395508;22,93950653076172;18,25;18,142139434814453;18,153350830078125;0;0;100;10;0;
2,509;23,1875;22,957246780395508;22,93950653076172;18,25;18,142139434814453;18,153350830078125;0;0;100;10;0;
2,512;23,1875;22,957246780395508;22,93950653076172;18,25;18,142139434814453;18,153350830078125;0;0;100;10;0;
2,515;23,1875;22,957246780395508;22,93950653076172;18,25;18,142139434814453;18,153350830078125;0;0;100;10;0;
2,518;23,1875;22,950077056884766;22,93495750427246;18,25;18,162628173828125;18,166383743286133;0;0;100;10;0;
2,521;23,1875;22,950077056884766;22,93495750427246;18,25;18,162628173828125;18,166383743286133;0;0;100;10;0;
2,524;23,1875;22,950077056884766;22,93495750427246;18,25;18,162628173828125;18,166383743286133;0;0;100;10;0;
2,526;23,1875;22,918487548828125;22,913501739501953;18,25;18,170289993286133;18,171077728271484;0;0;100;10;0;
2,53;23,1875;22,918487548828125;22,913501739501953;18,25;18,170289993286133;18,171077728271484;0;0;100;10;0;
2,533;23,1875;22,918487548828125;22,913501739501953;18,25;18,170289993286133;18,171077728271484;0;0;100;10;0;
2,536;23,1875;22,934555053710938;22,923736572265625;18,25;18,192014694213867;18,1854305267334;0;0;100;10;0;
2,539;23,1875;22,934555053710938;22,923736572265625;18,25;18,192014694213867;18,1854305267334;0;0;100;10;0;
2,542;23,1875;22,934555053710938;22,923736572265625;18,25;18,192014694213867;18,1854305267334;0;0;100;10;0;
2,544;23,1875;22,934555053710938;22,923736572265625;18,25;18,192014694213867;18,1854305267334;0;0;100;10;0;
2,547;23,1875;22,913475036621094;22,91119956970215;18,25;18,166940689086914;18,169193267822266;0;0;100;10;0;
2,55;23,1875;22,913475036621094;22,91119956970215;18,25;18,166940689086914;18,169193267822266;0;0;100;10;0;
2,553;23,1875;22,913475036621094;22,91119956970215;18,25;18,166940689086914;18,169193267822266;0;0;100;10;0;
2,556;23,1875;22,917795181274414;22,914308547973633;18,25;18,149364471435547;18,158527374267578;0;0;100;10;0;
2,559;23,125;22,917795181274414;22,914308547973633;18,25;18,149364471435547;18,158527374267578;0;0;100;10;0;
2,561;23,125;22,917795181274414;22,914308547973633;18,25;18,149364471435547;18,158527374267578;0;0;100;10;0;
2,564;23,125;22,917795181274414;22,914308547973633;18,25;18,149364471435547;18,158527374267578;0;0;100;10;0;
2,567;23,125;22,901369094848633;22,90388298034668;18,25;18,161542892456055;18,16641616821289;0;0;100;10;0;
2,57;23,125;22,901369094848633;22,90388298034668;18,25;18,161542892456055;18,16641616821289;0;0;100;10;0;
2,572;23,125;22,901369094848633;22,90388298034668;18,25;18,161542892456055;18,16641616821289;0;0;100;10;0;
2,575;23,125;22,901369094848633;22,90388298034668;18,25;18,161542892456055;18,16641616821289;0;0;100;10;0;
2,577;23,125;22,93696403503418;22,9272403717041;18,25;18,16794204711914;18,170257568359375;0;0;100;10;0;
2,581;23,125;22,93696403503418;22,9272403717041;18,25;18,16794204711914;18,170257568359375;0;0;100;10;0;
2,584;23,125;22,93696403503418;22,9272403717041;18,25;18,16794204711914;18,170257568359375;0;0;100;10;0;
2,587;23,125;22,92038917541504;22,91669464111328;18,25;18,14573860168457;18,15419578552246;0;0;100;10;0;
2,59;23,125;22,92038917541504;22,91669464111328;18,25;18,14573860168457;18,15419578552246;0;0;100;10;0;
2,593;23,125;22,92038917541504;22,91669464111328;18,25;18,14573860168457;18,15419578552246;0;0;100;10;0;
2,596;23,125;22,91966438293457;22,9164981842041;18,25;18,115394592285156;18,132808685302734;0;0;100;10;0;
2,599;23,125;22,91966438293457;22,9164981842041;18,25;18,115394592285156;18,132808685302734;0;0;100;10;0;
2,602;23,125;22,91966438293457;22,9164981842041;18,25;18,115394592285156;18,132808685302734;0;0;100;10;0;
2,605;23,125;22,91966438293457;22,9164981842041;18,25;18,115394592285156;18,132808685302734;0;0;100;10;0;
2,607;23,125;22,898420333862305;22,903072357177734;18,25;18,119176864624023;18,134122848510742;0;0;100;10;0;
2,61;23,125;22,898420333862305;22,903072357177734;18,25;18,119176864624023;18,134122848510742;0;0;100;10;0;
2,613;23,125;22,898420333862305;22,903072357177734;18,25;18,119176864624023;18,134122848510742;0;0;100;10;0;
2,616;23,125;22,917932510375977;22,916263580322266;18,25;18,121627807617188;18,136417388916016;0;0;100;10;0;
2,619;23,125;22,917932510375977;22,916263580322266;18,25;18,121627807617188;18,136417388916016;0;0;100;10;0;
2,622;23,125;22,917932510375977;22,916263580322266;18,25;18,121627807617188;18,136417388916016;0;0;100;10;0;
2,624;23,125;22,917932510375977;22,916263580322266;18,25;18,121627807617188;18,136417388916016;0;0;100;10;0;
2,627;23,125;22,922033309936523;22,920133590698242;18,25;18,154451370239258;18,158126831054688;0;0;100;10;0;
2,63;23,125;22,922033309936523;22,920133590698242;18,25;18,154451370239258;18,158126831054688;0;0;100;10;0;
2,634;23,125;22,922033309936523;22,920133590698242;18,25;18,154451370239258;18,158126831054688;0;0;100;10;0;
2,637;23,125;22,93065071105957;22,926570892333984;18,25;18,13555908203125;18,146217346191406;0;0;100;10;0;
2,64;23,125;22,93065071105957;22,926570892333984;18,25;18,13555908203125;18,146217346191406;0;0;100;10;0;
2,643;23,125;22,93065071105957;22,926570892333984;18,25;18,13555908203125;18,146217346191406;0;0;100;10;0;
2,646;23,125;22,93065071105957;22,926570892333984;18,25;18,13555908203125;18,146217346191406;0;0;100;10;0;
2,648;23,125;22,90574836730957;22,90998077392578;18,25;18,160959243774414;18,16330337524414;0;0;100;10;0;
2,652;23,125;22,90574836730957;22,90998077392578;18,25;18,160959243774414;18,16330337524414;0;0;100;10;0;
2,654;23,125;22,90574836730957;22,90998077392578;18,25;18,160959243774414;18,16330337524414;0;0;100;10;0;
2,657;23,125;22,863744735717773;22,882570266723633;18,25;18,13807487487793;18,147489547729492;0;0;100;10;0;
2,659;23,125;22,863744735717773;22,882570266723633;18,25;18,13807487487793;18,147489547729492;0;0;100;10;0;
2,662;23,125;22,863744735717773;22,882570266723633;18,25;18,13807487487793;18,147489547729492;0;0;100;10;0;
2,665;23,125;22,863744735717773;22,882570266723633;18,25;18,13807487487793;18,147489547729492;0;0;100;10;0;
2,668;23,125;22,878673553466797;22,892902374267578;18,25;18,161771774291992;18,163545608520508;0;0;100;10;0;
2,671;23,125;22,878673553466797;22,892902374267578;18,25;18,161771774291992;18,163545608520508;0;0;100;10;0;
2,673;23,125;22,878673553466797;22,892902374267578;18,25;18,161771774291992;18,163545608520508;0;0;100;10;0;
2,676;23,125;22,8716983795166;22,88875389099121;18,25;18,128042221069336;18,14078712463379;0;0;100;10;0;
2,679;23,125;22,8716983795166;22,88875389099121;18,25;18,128042221069336;18,14078712463379;0;0;100;10;0;
2,683;23,125;22,8716983795166;22,88875389099121;18,25;18,128042221069336;18,14078712463379;0;0;100;10;0;
2,686;23,125;22,902673721313477;22,909212112426758;18,25;18,11881446838379;18,134174346923828;0;0;100;10;0;
2,69;23,125;22,902673721313477;22,909212112426758;18,25;18,11881446838379;18,134174346923828;0;0;100;10;0;
2,692;23,125;22,902673721313477;22,909212112426758;18,25;18,11881446838379;18,134174346923828;0;0;100;10;0;
2,695;23,125;22,902673721313477;22,909212112426758;18,25;18,11881446838379;18,134174346923828;0;0;100;10;0;
2,698;23,125;22,876047134399414;22,891830444335938;18,25;18,108060836791992;18,127248764038086;0;0;100;10;0;
2,701;23,125;22,876047134399414;22,891830444335938;18,25;18,108060836791992;18,127248764038086;0;0;100;10;0;
2,704;23,125;22,876047134399414;22,891830444335938;18,25;18,108060836791992;18,127248764038086;0;0;100;10;0;
2,707;23,125;22,90372657775879;22,910112380981445;18,25;18,145483016967773;18,151674270629883;0;0;100;10;0;
2,71;23,125;22,90372657775879;22,910112380981445;18,25;18,145483016967773;18,151674270629883;0;0;100;10;0;
2,713;23,125;22,90372657775879;22,910112380981445;18,25;18,145483016967773;18,151674270629883;0;0;100;10;0;
2,715;23,125;22,90372657775879;22,910112380981445;18,25;18,145483016967773;18,151674270629883;0;0;100;10;0;
2,719;23,125;22,89641571044922;22,90608787536621;18,25;18,115169525146484;18,131874084472656;0;0;100;10;0;
2,721;23,125;22,89641571044922;22,90608787536621;18,25;18,115169525146484;18,131874084472656;0;0;100;10;0;
2,724;23,125;22,89641571044922;22,90608787536621;18,25;18,115169525146484;18,131874084472656;0;0;100;10;0;
2,727;23,125;22,9249210357666;22,924354553222656;18,25;18,088966369628906;18,11241340637207;0;0;100;10;0;
2,73;23,125;22,9249210357666;22,924354553222656;18,25;18,088966369628906;18,11241340637207;0;0;100;10;0;
2,733;23,125;22,9249210357666;22,924354553222656;18,25;18,088966369628906;18,11241340637207;0;0;100;10;0;
2,736;23,125;22,883527755737305;22,89618492126465;18,25;18,084280014038086;18,108434677124023;0;0;100;10;0;
2,739;23,125;22,883527755737305;22,89618492126465;18,25;18,084280014038086;18,108434677124023;0;0;100;10;0;
2,742;23,125;22,883527755737305;22,89618492126465;18,25;18,084280014038086;18,108434677124023;0;0;100;10;0;
2,745;23,125;22,883527755737305;22,89618492126465;18,25;18,084280014038086;18,108434677124023;0;0;100;10;0;
2,748;23,125;22,91891098022461;22,918733596801758;18,25;18,125274658203125;18,13542366027832;0;0;100;10;0;
2,751;23,125;22,91891098022461;22,918733596801758;18,25;18,125274658203125;18,13542366027832;0;0;100;10;0;
2,753;23,125;22,91891098022461;22,918733596801758;18,25;18,125274658203125;18,13542366027832;0;0;100;10;0;
2,756;23,125;22,91891098022461;22,918733596801758;18,25;18,125274658203125;18,13542366027832;0;0;100;10;0;
2,759;23,125;22,910425186157227;22,913755416870117;18,25;18,167930603027344;18,163455963134766;0;0;100;10;0;
2,762;23,125;22,910425186157227;22,913755416870117;18,25;18,167930603027344;18,163455963134766;0;0;100;10;0;
2,764;23,125;22,910425186157227;22,913755416870117;18,25;18,167930603027344;18,163455963134766;0;0;100;10;0;
2,767;23,125;22,934358596801758;22,9295597076416;18,25;18,138906478881836;18,14494514465332;0;0;100;10;0;
2,771;23,125;22,934358596801758;22,9295597076416;18,25;18,138906478881836;18,14494514465332;0;0;100;10;0;
2,774;23,125;22,934358596801758;22,9295597076416;18,25;18,138906478881836;18,14494514465332;0;0;100;10;0;
2,776;23,125;22,89543342590332;22,904115676879883;18,25;18,145933151245117;18,149137496948242;0;0;100;10;0;
2,779;23,125;22,89543342590332;22,904115676879883;18,25;18,145933151245117;18,149137496948242;0;0;100;10;0;
2,782;23,125;22,89543342590332;22,904115676879883;18,25;18,145933151245117;18,149137496948242;0;0;100;10;0;
2,785;23,125;22,89543342590332;22,904115676879883;18,25;18,145933151245117;18,149137496948242;0;0;100;10;0;
2,789;23,125;22,867855072021484;22,885704040527344;18,25;18,09949493408203;18,118114471435547;0;0;100;10;0;
2,792;23,125;22,867855072021484;22,885704040527344;18,25;18,09949493408203;18,118114471435547;0;0;100;10;0;
2,795;23,125;22,867855072021484;22,885704040527344;18,25;18,09949493408203;18,118114471435547;0;0;100;10;0;
2,798;23,125;22,874706268310547;22,890331268310547;18,25;18,15754508972168;18,155397415161133;0;0;100;10;0;
2,801;23,125;22,874706268310547;22,890331268310547;18,25;18,15754508972168;18,155397415161133;0;0;100;10;0;
2,804;23,125;22,874706268310547;22,890331268310547;18,25;18,15754508972168;18,155397415161133;0;0;100;10;0;
2,806;23,125;22,874706268310547;22,890331268310547;18,25;18,15754508972168;18,155397415161133;0;0;100;10;0;
2,809;23,125;22,88189697265625;22,895740509033203;18,25;18,130512237548828;18,137447357177734;0;0;100;10;0;
2,812;23,125;22,88189697265625;22,895740509033203;18,25;18,130512237548828;18,137447357177734;0;0;100;10;0;
2,815;23,125;22,88189697265625;22,895740509033203;18,25;18,130512237548828;18,137447357177734;0;0;100;10;0;
2,818;23,125;22,912450790405273;22,91566276550293;18,25;18,129207611083984;18,137067794799805;0;0;100;10;0;
2,821;23,125;22,912450790405273;22,91566276550293;18,25;18,129207611083984;18,137067794799805;0;0;100;10;0;
2,824;23,125;22,912450790405273;22,91566276550293;18,25;18,129207611083984;18,137067794799805;0;0;100;10;0;
2,827;23,125;22,896686553955078;22,90569496154785;18,25;18,09590721130371;18,1157169342041;0;0;100;10;0;
2,829;23,125;22,896686553955078;22,90569496154785;18,25;18,09590721130371;18,1157169342041;0;0;100;10;0;
2,832;23,125;22,896686553955078;22,90569496154785;18,25;18,09590721130371;18,1157169342041;0;0;100;10;0;
2,836;23,125;22,896686553955078;22,90569496154785;18,25;18,09590721130371;18,1157169342041;0;0;100;10;0;
2,839;23,125;22,916017532348633;22,918846130371094;18,25;18,157245635986328;18,157039642333984;0;0;100;10;0;
2,842;23,125;22,916017532348633;22,918846130371094;18,25;18,157245635986328;18,157039642333984;0;0;100;10;0;
2,844;23,125;22,916017532348633;22,918846130371094;18,25;18,157245635986328;18,157039642333984;0;0;100;10;0;
2,847;23,125;22,929136276245117;22,927961349487305;18,25;18,116121292114258;18,129560470581055;0;0;100;10;0;
2,85;23,125;22,929136276245117;22,927961349487305;18,25;18,116121292114258;18,129560470581055;0;0;100;10;0;
2,853;23,125;22,929136276245117;22,927961349487305;18,25;18,116121292114258;18,129560470581055;0;0;100;10;0;
2,856;23,125;22,929136276245117;22,927961349487305;18,25;18,116121292114258;18,129560470581055;0;0;100;10;0;
2,858;23,125;22,972890853881836;22,956724166870117;18,25;18,11576271057129;18,128664016723633;0;0;100;10;0;
2,861;23,125;22,972890853881836;22,956724166870117;18,25;18,11576271057129;18,128664016723633;0;0;100;10;0;
2,864;23,125;22,972890853881836;22,956724166870117;18,25;18,11576271057129;18,128664016723633;0;0;100;10;0;
2,867;23,125;22,918901443481445;22,920307159423828;18,25;18,097423553466797;18,115455627441406;0;0;100;10;0;
2,87;23,125;22,918901443481445;22,920307159423828;18,25;18,097423553466797;18,115455627441406;0;0;100;10;0;
2,873;23,125;22,918901443481445;22,920307159423828;18,25;18,097423553466797;18,115455627441406;0;0;100;10;0;
2,876;23,125;22,918901443481445;22,920307159423828;18,25;18,097423553466797;18,115455627441406;0;0;100;10;0;
2,878;23,125;22,93958282470703;22,933237075805664;18,25;18,148284912109375;18,148685455322266;0;0;100;10;0;
2,881;23,125;22,93958282470703;22,933237075805664;18,25;18,148284912109375;18,148685455322266;0;0;100;10;0;
2,885;23,125;22,93958282470703;22,933237075805664;18,25;18,148284912109375;18,148685455322266;0;0;100;10;0;
2,888;23,125;22,9610652923584;22,947263717651367;18,25;18,198089599609375;18,18116569519043;0;0;100;10;0;
2,891;23,125;22,9610652923584;22,947263717651367;18,25;18,198089599609375;18,18116569519043;0;0;100;10;0;
2,894;23,125;22,9610652923584;22,947263717651367;18,25;18,198089599609375;18,18116569519043;0;0;100;10;0;
2,897;23,125;22,9610652923584;22,947263717651367;18,25;18,198089599609375;18,18116569519043;0;0;100;10;0;
2,9;23,125;22,95037078857422;22,94063949584961;18,25;18,24431610107422;18,211063385009766;0;0;100;10;0;
2,903;23,125;22,95037078857422;22,94063949584961;18,25;18,24431610107422;18,211063385009766;0;0;100;10;0;
2,906;23,125;22,95037078857422;22,94063949584961;18,25;18,24431610107422;18,211063385009766;0;0;100;10;0;
2,909;23,125;22,977018356323242;22,958608627319336;18,25;18,212743759155273;18,189674377441406;0;0;100;10;0;
2,911;23,125;22,977018356323242;22,958608627319336;18,25;18,212743759155273;18,189674377441406;0;0;100;10;0;
2,914;23,125;22,977018356323242;22,958608627319336;18,25;18,212743759155273;18,189674377441406;0;0;100;10;0;
2,917;23,125;22,943540573120117;22,936920166015625;18,25;18,20326805114746;18,183103561401367;0;0;100;10;0;
2,92;23,125;22,943540573120117;22,936920166015625;18,25;18,20326805114746;18,183103561401367;0;0;100;10;0;
2,923;23,125;22,943540573120117;22,936920166015625;18,25;18,20326805114746;18,183103561401367;0;0;100;10;0;
2,926;23,125;22,943540573120117;22,936920166015625;18,25;18,20326805114746;18,183103561401367;0;0;100;10;0;
2,929;23,125;22,927148818969727;22,926931381225586;18,25;18,159507751464844;18,153947830200195;0;0;100;10;0;
2,932;23,125;22,927148818969727;22,926931381225586;18,25;18,159507751464844;18,153947830200195;0;0;100;10;0;
2,935;23,125;22,927148818969727;22,926931381225586;18,25;18,159507751464844;18,153947830200195;0;0;100;10;0;
2,938;23,125;22,91753578186035;22,92078971862793;18,25;18,214263916015625;18,18980598449707;0;0;100;10;0;
2,941;23,125;22,91753578186035;22,92078971862793;18,25;18,214263916015625;18,18980598449707;0;0;100;10;0;
2,943;23,125;22,91753578186035;22,92078971862793;18,25;18,214263916015625;18,18980598449707;0;0;100;10;0;
2,946;23,125;22,91753578186035;22,92078971862793;18,25;18,214263916015625;18,18980598449707;0;0;100;10;0;
2,949;23,125;22,941896438598633;22,936656951904297;18,25;18,17719841003418;18,165708541870117;0;0;100;10;0;
2,952;23,125;22,941896438598633;22,936656951904297;18,25;18,17719841003418;18,165708541870117;0;0;100;10;0;
2,955;23,125;22,941896438598633;22,936656951904297;18,25;18,17719841003418;18,165708541870117;0;0;100;10;0;
2,957;23,125;22,941896438598633;22,936656951904297;18,25;18,17719841003418;18,165708541870117;0;0;100;10;0;
2,96;23,125;22,908077239990234;22,9135684967041;18,25;18,19138526916504;18,17555809020996;0;0;100;10;0;
2,962;23,125;22,908077239990234;22,9135684967041;18,25;18,19138526916504;18,17555809020996;0;0;100;10;0;
2,965;23,125;22,908077239990234;22,9135684967041;18,25;18,19138526916504;18,17555809020996;0;0;100;10;0;
2,968;23,125;22,897397994995117;22,905973434448242;18,25;18,148963928222656;18,148679733276367;0;0;100;10;0;
2,97;23,125;22,897397994995117;22,905973434448242;18,25;18,148963928222656;18,148679733276367;0;0;100;10;0;
2,974;23,125;22,897397994995117;22,905973434448242;18,25;18,148963928222656;18,148679733276367;0;0;100;10;0;
2,977;23,125;22,897397994995117;22,905973434448242;18,25;18,148963928222656;18,148679733276367;0;0;100;10;0;
2,979;23,125;22,891016006469727;22,901941299438477;18,25;18,204980850219727;18,185134887695312;0;0;100;10;0;
2,982;23,125;22,891016006469727;22,901941299438477;18,25;18,204980850219727;18,185134887695312;0;0;100;10;0;
2,985;23,125;22,891016006469727;22,901941299438477;18,25;18,204980850219727;18,185134887695312;0;0;100;10;0;
2,989;23,125;22,905229568481445;22,911184310913086;18,25;18,160293579101562;18,15496063232422;0;0;100;10;0;
2,992;23,125;22,905229568481445;22,911184310913086;18,25;18,160293579101562;18,15496063232422;0;0;100;10;0;
2,996;23,125;22,905229568481445;22,911184310913086;18,25;18,160293579101562;18,15496063232422;0;0;100;10;0;
2,999;23,125;22,93120002746582;22,927724838256836;18,1875;18,16135025024414;18,15495491027832;0;0;100;10;0;
3,002;23,125;22,93120002746582;22,927724838256836;18,1875;18,16135025024414;18,15495491027832;0;0;100;10;0;
3,005;23,125;22,93120002746582;22,927724838256836;18,1875;18,16135025024414;18,15495491027832;0;0;100;10;0;
3,008;23,125;22,91083335876465;22,914554595947266;18,1875;18,12679100036621;18,132883071899414;0;0;100;10;0;
3,01;23,125;22,91083335876465;22,914554595947266;18,1875;18,12679100036621;18,132883071899414;0;0;100;10;0;
3,013;23,125;22,91083335876465;22,914554595947266;18,1875;18,12679100036621;18,132883071899414;0;0;100;10;0;
3,016;23,125;22,91083335876465;22,914554595947266;18,1875;18,12679100036621;18,132883071899414;0;0;100;10;0;
3,019;23,125;22,913211822509766;22,916240692138672;18,25;18,194082260131836;18,17693519592285;0;0;100;10;0;
3,022;23,125;22,913211822509766;22,916240692138672;18,25;18,194082260131836;18,17693519592285;0;0;100;10;0;
3,025;23,125;22,913211822509766;22,916240692138672;18,25;18,194082260131836;18,17693519592285;0;0;100;10;0;
3,028;23,125;22,89371109008789;22,904191970825195;18,25;18,23256492614746;18,200916290283203;0;0;100;10;0;
3,03;23,125;22,89371109008789;22,904191970825195;18,25;18,23256492614746;18,200916290283203;0;0;100;10;0;
3,034;23,125;22,89371109008789;22,904191970825195;18,25;18,23256492614746;18,200916290283203;0;0;100;10;0;
3,037;23,125;22,89371109008789;22,904191970825195;18,25;18,23256492614746;18,200916290283203;0;0;100;10;0;
3,04;23,125;22,917699813842773;22,919795989990234;18,25;18,22064208984375;18,192094802856445;0;0;100;10;0;
3,043;23,125;22,917699813842773;22,919795989990234;18,25;18,22064208984375;18,192094802856445;0;0;100;10;0;
3,046;23,125;22,917699813842773;22,919795989990234;18,25;18,22064208984375;18,192094802856445;0;0;100;10;0;
3,049;23,125;22,90082550048828;22,907947540283203;18,25;18,213388442993164;18,187524795532227;0;0;100;10;0;
3,052;23,125;22,90082550048828;22,907947540283203;18,25;18,213388442993164;18,187524795532227;0;0;100;10;0;
3,055;23,125;22,90082550048828;22,907947540283203;18,25;18,213388442993164;18,187524795532227;0;0;100;10;0;
3,057;23,125;22,90082550048828;22,907947540283203;18,25;18,213388442993164;18,187524795532227;0;0;100;10;0;
3,06;23,125;22,908390045166016;22,912813186645508;18,25;18,147138595581055;18,145366668701172;0;0;100;10;0;
3,062;23,125;22,908390045166016;22,912813186645508;18,25;18,147138595581055;18,145366668701172;0;0;100;10;0;
3,065;23,125;22,908390045166016;22,912813186645508;18,25;18,147138595581055;18,145366668701172;0;0;100;10;0;
3,068;23,125;22,87920379638672;22,894052505493164;18,25;18,19658851623535;18,177104949951172;0;0;100;10;0;
3,071;23,125;22,87920379638672;22,894052505493164;18,25;18,19658851623535;18,177104949951172;0;0;100;10;0;
3,074;23,125;22,87920379638672;22,894052505493164;18,25;18,19658851623535;18,177104949951172;0;0;100;10;0;
3,077;23,125;22,87920379638672;22,894052505493164;18,25;18,19658851623535;18,177104949951172;0;0;100;10;0;
3,08;23,125;22,89725685119629;22,905765533447266;18,25;18,178434371948242;18,165395736694336;0;0;100;10;0;
3,083;23,125;22,89725685119629;22,905765533447266;18,25;18,178434371948242;18,165395736694336;0;0;100;10;0;
3,086;23,125;22,89725685119629;22,905765533447266;18,25;18,178434371948242;18,165395736694336;0;0;100;10;0;
3,089;23,125;22,871610641479492;22,889116287231445;18,25;18,180377960205078;18,167217254638672;0;0;100;10;0;
3,093;23,125;22,871610641479492;22,889116287231445;18,25;18,180377960205078;18,167217254638672;0;0;100;10;0;
3,096;23,125;22,871610641479492;22,889116287231445;18,25;18,180377960205078;18,167217254638672;0;0;100;10;0;
3,098;23,125;22,86874771118164;22,886972427368164;18,25;18,141830444335938;18,14263153076172;0;0;100;10;0;
3,102;23,125;22,86874771118164;22,886972427368164;18,25;18,141830444335938;18,14263153076172;0;0;100;10;0;
3,105;23,125;22,86874771118164;22,886972427368164;18,25;18,141830444335938;18,14263153076172;0;0;100;10;0;
3,107;23,125;22,86874771118164;22,886972427368164;18,25;18,141830444335938;18,14263153076172;0;0;100;10;0;
3,11;23,125;22,85642433166504;22,879379272460938;18,25;18,20276641845703;18,182512283325195;0;0;100;10;0;
3,113;23,125;22,85642433166504;22,879379272460938;18,25;18,20276641845703;18,182512283325195;0;0;100;10;0;
3,116;23,125;22,85642433166504;22,879379272460938;18,25;18,20276641845703;18,182512283325195;0;0;100;10;0;
3,119;23,125;22,875370025634766;22,891647338867188;18,25;18,165111541748047;18,158174514770508;0;0;100;10;0;
3,122;23,125;22,875370025634766;22,891647338867188;18,25;18,165111541748047;18,158174514770508;0;0;100;10;0;
3,125;23,125;22,875370025634766;22,891647338867188;18,25;18,165111541748047;18,158174514770508;0;0;100;10;0;
3,127;23,125;22,875370025634766;22,891647338867188;18,25;18,165111541748047;18,158174514770508;0;0;100;10;0;
3,13;23,125;22,88585090637207;22,898595809936523;18,25;18,17401885986328;18,163347244262695;0;0;100;10;0;
3,133;23,125;22,88585090637207;22,898595809936523;18,25;18,17401885986328;18,163347244262695;0;0;100;10;0;
3,136;23,125;22,88585090637207;22,898595809936523;18,25;18,17401885986328;18,163347244262695;0;0;100;10;0;
3,139;23,125;22,882726669311523;22,896831512451172;18,25;18,13678741455078;18,139650344848633;0;0;100;10;0;
3,142;23,125;22,882726669311523;22,896831512451172;18,25;18,13678741455078;18,139650344848633;0;0;100;10;0;
3,145;23,125;22,882726669311523;22,896831512451172;18,25;18,13678741455078;18,139650344848633;0;0;100;10;0;
3,148;23,125;22,882726669311523;22,896831512451172;18,25;18,13678741455078;18,139650344848633;0;0;100;10;0;
3,151;23,125;22,872549057006836;22,890823364257812;18,25;18,189720153808594;18,174163818359375;0;0;100;10;0;
3,154;23,125;22,872549057006836;22,890823364257812;18,25;18,189720153808594;18,174163818359375;0;0;100;10;0;
3,156;23,125;22,872549057006836;22,890823364257812;18,25;18,189720153808594;18,174163818359375;0;0;100;10;0;
3,159;23,125;22,853540420532227;22,878665924072266;18,25;18,211599349975586;18,187911987304688;0;0;100;10;0;
3,161;23,125;22,853540420532227;22,878665924072266;18,25;18,211599349975586;18,187911987304688;0;0;100;10;0;
3,164;23,125;22,853540420532227;22,878665924072266;18,25;18,211599349975586;18,187911987304688;0;0;100;10;0;
3,167;23,125;22,86695098876953;22,887683868408203;18,25;18,212820053100586;18,18817901611328;0;0;100;10;0;
3,17;23,125;22,86695098876953;22,887683868408203;18,25;18,212820053100586;18,18817901611328;0;0;100;10;0;
3,173;23,125;22,86695098876953;22,887683868408203;18,25;18,212820053100586;18,18817901611328;0;0;100;10;0;
3,176;23,125;22,86695098876953;22,887683868408203;18,25;18,212820053100586;18,18817901611328;0;0;100;10;0;
3,179;23,125;22,869770050048828;22,888832092285156;18,25;18,196500778198242;18,17843246459961;0;0;100;10;0;
3,182;23,125;22,869770050048828;22,888832092285156;18,25;18,196500778198242;18,17843246459961;0;0;100;10;0;
3,185;23,125;22,869770050048828;22,888832092285156;18,25;18,196500778198242;18,17843246459961;0;0;100;10;0;
3,188;23,125;22,869770050048828;22,888832092285156;18,25;18,196500778198242;18,17843246459961;0;0;100;10;0;
