time;copter_pitch_angle;copter_roll_angle;copter_yaw_angle;copter_z_distance;REF_PITCH_ANGLE;REF_ROLL_ANGLE;REF_YAW_ANGLE;REF_Z_DISTANCE;SS;
0;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,008;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,012;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,017;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,021;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,026;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,03;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,034;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,039;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,043;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,047;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,05;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,054;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,058;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,062;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,066;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,07;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,075;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,079;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,082;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,087;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,091;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,095;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,099;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,103;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,107;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,111;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,115;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,119;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,123;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,127;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,131;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,135;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,139;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,143;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,147;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,15;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,154;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,158;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,162;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,165;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,169;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,173;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,177;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,18;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,184;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,188;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,192;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,195;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,199;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,203;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
0,206;25,8125;15,3125;146,3125;3,532899856567383;0;0;100;10;0;
