time,copter_pitch_angle,copter_pitch_angle_kal,copter_pitch_angle_komp,copter_roll_angle,copter_roll_angle_kal,copter_roll_angle_komp,
0,28.8125,29.04499053955078,29.041563034057617,1,1.731924295425415,1.737202763557434,
0.008,28.8125,29.035205841064453,29.038143157958984,1,1.7166242599487305,1.7307261228561401,
0.018,28.8125,29.03445053100586,29.038156509399414,1,1.7114694118499756,1.7278656959533691,
0.028,28.8125,29.04023551940918,29.040451049804688,1,1.727262258529663,1.7346445322036743,
0.038,28.8125,29.056732177734375,29.046829223632812,1,1.737013339996338,1.739471673965454,
0.048,28.8125,29.056732177734375,29.046829223632812,1,1.7399404048919678,1.739471673965454,
0.058,28.8125,29.041900634765625,29.04378318786621,1,1.7295798063278198,1.7383146286010742,
0.068,28.8125,29.043264389038086,29.04378318786621,1,1.7255768775939941,1.7364263534545898,
0.078,28.8125,29.043264389038086,29.044767379760742,1,1.730233073234558,1.7364263534545898,
0.088,28.8125,29.04559898376465,29.04639434814453,1,1.730233073234558,1.7374848127365112,
0.098,28.8125,29.059080123901367,29.051664352416992,1,1.736526370048523,1.73997163772583,
0.108,28.8125,29.036413192749023,29.046302795410156,1,1.7274343967437744,1.7365084886550903,
0.118,28.8125,29.036413192749023,29.046302795410156,1,1.7274343967437744,1.7365084886550903,
0.128,28.8125,29.033113479614258,29.0455379486084,1,1.7151191234588623,1.7312089204788208,
0.138,28.8125,29.034460067749023,29.045578002929688,1,1.7210428714752197,1.7331956624984741,
0.148,28.8125,29.035415649414062,29.04555892944336,1,1.7252538204193115,1.734851360321045,
0.158,28.8125,29.020755767822266,29.04036521911621,1,1.7265403270721436,1.7354425191879272,
0.168,28.8125,29.020755767822266,29.04036521911621,1,1.7265403270721436,1.7354425191879272,
0.178,28.8125,29.016023635864258,29.038951873779297,1,1.7335411310195923,1.7384072542190552,
0.188,28.8125,29.03166389465332,29.04384422302246,1,1.7362934350967407,1.7392035722732544,
0.198,28.8125,29.05691909790039,29.05209732055664,1,1.7354381084442139,1.7391173839569092,
0.208,28.8125,29.025041580200195,29.04015350341797,1,1.7337480783462524,1.738061547279358,
0.218,28.8125,29.025041580200195,29.04015350341797,1,1.7337480783462524,1.738061547279358,
0.228,28.8125,29.00608253479004,29.032777786254883,1,1.728808045387268,1.7353465557098389,
0.238,28.8125,29.010604858398438,29.033672332763672,1,1.7328681945800781,1.7362743616104126,
0.248,28.8125,29.017568588256836,29.03525161743164,1,1.7342283725738525,1.7367932796478271,
0.258,28.8125,29.024700164794922,29.036922454833984,1,1.747153401374817,1.743685245513916,
0.268,28.8125,29.024700164794922,29.036922454833984,1,1.747153401374817,1.743685245513916,
0.278,28.8125,29.003786087036133,29.02936553955078,1,1.7456814050674438,1.7434552907943726,
0.288,28.8125,29.005462646484375,29.028993606567383,1,1.7460299730300903,1.742944598197937,
0.298,28.8125,29.01020622253418,29.029754638671875,1,1.7435604333877563,1.7414299249649048,
0.308,28.8125,29.017087936401367,29.031330108642578,1,1.7495768070220947,1.7444202899932861,
0.318,28.8125,29.017087936401367,29.031330108642578,1,1.7495768070220947,1.7444202899932861,
0.328,28.8125,29.024721145629883,29.03363800048828,1,1.7443252801895142,1.7424213886260986,
0.338,28.8125,29.016286849975586,29.030330657958984,1,1.7476086616516113,1.7448041439056396,
0.348,28.8125,29.016077041625977,29.029457092285156,1,1.7494019269943237,1.7455593347549438,
0.358,28.8125,29.009214401245117,29.025753021240234,1,1.746734857559204,1.7445073127746582,
0.368,28.8125,29.009214401245117,29.025753021240234,1,1.746734857559204,1.7445073127746582,
0.378,28.8125,29.004226684570312,29.023788452148438,1,1.7372833490371704,1.7406227588653564,
0.388,28.8125,29.011829376220703,29.02583122253418,1,1.737107276916504,1.7400437593460083,
0.398,28.8125,29.018754959106445,29.027446746826172,1,1.7415565252304077,1.7416174411773682,
0.408,28.8125,29.01207160949707,29.024566650390625,1,1.7424548864364624,1.7433183193206787,
0.418,28.8125,29.01207160949707,29.024566650390625,1,1.7424548864364624,1.7433183193206787,
0.428,28.8125,29.00834083557129,29.023237228393555,1,1.7431464195251465,1.7437431812286377,
0.438,28.8125,29.014991760253906,29.025638580322266,1,1.7449846267700195,1.744284749031067,
0.448,28.8125,29.021501541137695,29.027332305908203,1,1.7481439113616943,1.745047926902771,
0.458,28.8125,29.028804779052734,29.027889251708984,1,1.7456483840942383,1.7436867952346802,
0.468,28.8125,29.028804779052734,29.027889251708984,1,1.7456483840942383,1.7436867952346802,
