time;copter_pitch_angle;copter_roll_angle;copter_yaw_angle;copter_z_distance;speed_test;SS;
138,692;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,694;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,697;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,699;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,701;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,704;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,706;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,708;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,71;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,713;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,715;-0,375;-31,75;358,75;2,658249855041504;700;1;
138,721;-0,375;-31,75;358,75;2,658249855041504;900;1;
138,724;-0,375;-31,75;358,75;2,658249855041504;900;1;
138,727;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,73;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,732;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,735;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,738;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,741;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,744;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,747;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,75;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,753;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,757;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,76;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,762;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,765;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,767;-0,375;-31,6875;358,75;3,121299982070923;900;1;
138,771;-0,375;-31,6875;358,75;3,121299982070923;900;1;
138,774;-0,375;-31,6875;358,75;3,121299982070923;900;1;
138,777;-0,375;-31,6875;358,75;3,121299982070923;900;1;
138,779;-0,375;-31,6875;358,75;3,121299982070923;900;1;
138,781;-0,375;-31,6875;358,75;3,121299982070923;900;1;
138,784;-0,375;-31,6875;358,75;3,121299982070923;900;1;
138,787;-0,375;-31,6875;358,75;3,121299982070923;900;1;
138,79;-0,375;-31,6875;358,75;3,121299982070923;900;1;
138,792;-0,375;-31,6875;358,75;3,121299982070923;900;1;
138,795;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,797;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,799;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,802;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,805;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,808;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,81;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,812;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,814;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,817;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,82;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,822;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,825;-0,375;-31,75;358,75;3,121299982070923;900;1;
138,828;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,83;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,833;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,836;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,839;-0,375;-31,6875;358,6875;3,121299982070923;900;1;
138,841;-0,375;-31,6875;358,6875;3,121299982070923;900;1;
138,843;-0,375;-31,6875;358,6875;3,121299982070923;900;1;
138,846;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,848;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,85;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,853;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,855;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,858;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,86;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,863;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,865;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,867;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,87;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,872;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,875;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,878;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,88;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,883;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,885;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,888;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,891;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,893;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,895;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,897;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,899;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,901;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
138,904;-0,3125;-31,75;358,6875;2,658249855041504;900;1;
138,907;-0,3125;-31,75;358,6875;2,658249855041504;900;1;
138,909;-0,3125;-31,75;358,6875;2,658249855041504;900;1;
138,911;-0,3125;-31,75;358,6875;2,658249855041504;900;1;
138,914;-0,3125;-31,75;358,6875;2,658249855041504;900;1;
138,916;-0,3125;-31,75;358,6875;2,658249855041504;900;1;
138,919;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,921;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,924;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,927;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,929;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,931;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,934;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,936;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,939;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,941;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,943;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,946;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,948;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,95;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,953;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,956;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,958;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,96;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,962;-0,375;-31,75;358,6875;2,658249855041504;900;1;
138,964;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,967;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,969;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,972;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,974;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,977;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,98;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,982;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,984;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,987;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,989;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,992;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,994;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,996;-0,375;-31,75;358,6875;3,121299982070923;900;1;
138,999;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,001;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,004;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,006;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,009;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,011;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,013;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,015;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,017;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,02;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,023;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,025;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,028;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,031;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,033;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,036;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,039;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,041;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,043;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,045;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,047;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,05;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,053;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,055;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,057;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,059;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,061;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,064;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,066;-0,375;-31,75;358,6875;3,121299982070923;900;1;
139,068;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
139,071;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
139,073;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
139,075;-0,3125;-31,75;358,6875;3,121299982070923;900;1;
139,078;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,081;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,083;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,086;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,089;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,091;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,093;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,096;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,098;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,1;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,103;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,106;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,108;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,111;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,114;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,116;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,119;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,122;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,124;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,127;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,13;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,132;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,135;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,138;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,14;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,143;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,146;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,148;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,151;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,154;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,157;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,16;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,162;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,165;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,167;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,17;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,174;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,177;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,18;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,183;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,186;-0,3125;-31,75;358,625;3,121299982070923;900;1;
139,189;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,192;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,195;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,197;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,2;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,203;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,206;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,209;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,211;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,214;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,217;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,22;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,223;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,226;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,228;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,231;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,234;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,237;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,239;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,241;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,244;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,246;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,248;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,25;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,253;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,256;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,258;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,26;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,262;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,264;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,266;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,268;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,271;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,273;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,275;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,278;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,28;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,283;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,286;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,289;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,292;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,295;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,297;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,3;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,303;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,306;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,309;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,311;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,314;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,316;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,318;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,322;-0,375;-31,75;358,625;3,532899856567383;900;1;
139,324;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,327;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,329;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,332;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,335;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,338;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,34;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,343;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,345;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,347;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,35;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,352;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,355;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,358;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,36;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,362;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,365;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,367;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,37;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,372;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,375;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,377;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,379;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,382;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,385;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,388;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,39;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,392;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,394;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,396;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,398;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,401;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,404;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,406;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,409;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,411;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,413;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,415;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,418;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,42;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,423;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,425;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,427;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,429;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,432;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,435;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,438;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,44;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,442;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,445;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,447;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,449;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,451;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,453;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,456;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,458;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,461;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,463;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,466;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,468;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,471;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,474;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,476;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,478;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,481;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,484;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,486;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,489;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,492;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,494;-0,375;-31,75;358,625;2,658249855041504;900;1;
139,496;-0,375;-31,8125;358,625;2,658249855041504;900;1;
139,498;-0,375;-31,8125;358,625;2,658249855041504;900;1;
139,5;-0,375;-31,8125;358,625;2,658249855041504;900;1;
139,503;-0,375;-31,8125;358,625;2,658249855041504;900;1;
139,506;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,508;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,51;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,513;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,515;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,517;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,519;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,522;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,524;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,526;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,529;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,531;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,534;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,537;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,54;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,542;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,544;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,546;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,548;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,55;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,553;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,556;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,558;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,561;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,563;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,565;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,567;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,569;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,572;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,574;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,577;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,579;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,581;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,584;-0,375;-31,8125;358,625;3,121299982070923;900;1;
139,587;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,59;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,592;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,595;-0,375;-31,75;358,625;3,121299982070923;900;1;
139,597;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,599;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,601;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,603;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,606;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,609;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,611;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,613;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,615;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,617;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,619;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,622;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,624;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,626;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,628;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,63;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,632;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,635;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,638;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,641;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,643;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,645;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,647;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,649;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,652;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,655;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,657;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,659;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,661;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,664;-0,375;-31,75;358,5625;3,121299982070923;900;1;
139,666;-0,4375;-31,75;358,625;3,121299982070923;900;1;
139,668;-0,4375;-31,75;358,625;3,121299982070923;900;1;
139,671;-0,4375;-31,75;358,625;3,121299982070923;900;1;
139,674;-0,4375;-31,75;358,625;3,121299982070923;900;1;
139,676;-0,4375;-31,75;358,625;3,121299982070923;900;1;
139,678;-0,4375;-31,75;358,625;3,121299982070923;900;1;
139,68;-0,4375;-31,75;358,625;3,121299982070923;900;1;
139,682;-0,4375;-31,75;358,625;3,121299982070923;900;1;
139,685;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,688;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,69;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,693;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,695;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,697;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,699;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,701;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,703;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,706;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,708;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,71;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,712;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,714;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,716;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,718;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,721;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,724;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,726;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,728;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,73;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,732;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,735;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,738;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,741;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,743;-0,4375;-31,75;358,625;3,532899856567383;900;1;
139,745;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,747;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,749;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,752;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,755;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,757;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,759;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,762;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,764;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,767;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,77;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,773;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,776;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,779;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,782;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,784;-0,4375;-31,75;358,625;2,6410999298095703;900;1;
139,787;-0,4375;-31,75;358,5625;2,6410999298095703;900;1;
139,791;-0,4375;-31,75;358,5625;2,6410999298095703;900;1;
