time,ac_x,ac_x_f,ac_y,ac_y_f,
0.538,4.610000133514404,4.604901313781738,1.0499999523162842,1.0509666204452515,
0.548,4.619999885559082,4.6154704093933105,1.059999942779541,1.057289958000183,
0.558,4.619999885559082,4.618640899658203,1.0299999713897705,1.038187026977539,
0.568,4.599999904632568,4.605592250823975,1.0299999713897705,1.0324561595916748,
0.578,4.599999904632568,4.601677894592285,1.059999942779541,1.051736831665039,
0.588,4.590000152587891,4.593503475189209,1.059999942779541,1.057521104812622,
0.598,4.590000152587891,4.59105110168457,1.0499999523162842,1.0522563457489014,
0.608,4.610000133514404,4.604315280914307,1.0399999618530273,1.0436769723892212,
0.618,4.630000114440918,4.6222944259643555,1.0399999618530273,1.0411031246185303,
0.628,4.630000114440918,4.627688407897949,1.059999942779541,1.0543309450149536,
0.638,4.610000133514404,4.615306377410889,1.0399999618530273,1.0442992448806763,
0.648,4.610000133514404,4.611591815948486,1.0499999523162842,1.0482897758483887,
0.658,4.599999904632568,4.603477478027344,1.0199999809265137,1.028486967086792,
0.668,4.579999923706055,4.587043285369873,1.059999942779541,1.0505460500717163,
0.679,4.610000133514404,4.603113174438477,1.059999942779541,1.0571638345718384,
0.688,4.590000152587891,4.593934059143066,1.0499999523162842,1.0521491765975952,
0.698,4.630000114440918,4.619180202484131,1.0399999618530273,1.0436447858810425,
0.708,4.630000114440918,4.626754283905029,1.0399999618530273,1.0410934686660767,
0.718,4.630000114440918,4.629026412963867,1.0399999618530273,1.040328025817871,
0.729,4.590000152587891,4.601707935333252,1.0499999523162842,1.0470983982086182,
0.738,4.590000152587891,4.593512535095215,1.0399999618530273,1.0421295166015625,
0.748,4.590000152587891,4.5910539627075195,1.0499999523162842,1.0476388931274414,
0.758,4.630000114440918,4.618316173553467,1.0499999523162842,1.049291729927063,
0.768,4.619999885559082,4.619494915008545,1.0499999523162842,1.0497875213623047,
0.778,4.619999885559082,4.619848251342773,1.059999942779541,1.056936264038086,
0.788,4.599999904632568,4.605954647064209,1.0499999523162842,1.0520808696746826,
0.798,4.590000152587891,4.594786643981934,1.059999942779541,1.0576242208480835,
0.808,4.610000133514404,4.605435848236084,1.0399999618530273,1.0452872514724731,
0.818,4.619999885559082,4.615630626678467,1.059999942779541,1.0555862188339233,
0.828,4.619999885559082,4.618689060211182,1.0700000524520874,1.0656758546829224,
0.838,4.610000133514404,4.612606525421143,1.0700000524520874,1.0687028169631958,
0.848,4.610000133514404,4.610782146453857,1.0499999523162842,1.0556108951568604,
0.858,4.610000133514404,4.61023473739624,1.059999942779541,1.0586832761764526,
0.868,4.599999904632568,4.603070259094238,1.0399999618530273,1.045604944229126,
0.878,4.599999904632568,4.600921154022217,1.059999942779541,1.0556814670562744,
0.888,4.610000133514404,4.607276439666748,1.0499999523162842,1.0517044067382812,
0.898,4.599999904632568,4.602182865142822,1.0399999618530273,1.0435113906860352,
0.908,4.619999885559082,4.614655017852783,1.0299999713897705,1.0340534448623657,
0.918,4.599999904632568,4.604396343231201,1.0499999523162842,1.0452160835266113,
0.928,4.599999904632568,4.601318836212158,1.0499999523162842,1.0485647916793823,
0.938,4.619999885559082,4.614395618438721,1.059999942779541,1.0565694570541382,
0.948,4.599999904632568,4.604318618774414,1.0499999523162842,1.0519708395004272,
0.958,4.590000152587891,4.594295501708984,1.059999942779541,1.0575913190841675,
0.968,4.599999904632568,4.598288536071777,1.059999942779541,1.0592774152755737,
0.978,4.610000133514404,4.6064863204956055,1.059999942779541,1.0597832202911377,
0.988,4.610000133514404,4.608945846557617,1.059999942779541,1.0599349737167358,
0.998,4.599999904632568,4.6026835441589355,1.0499999523162842,1.0529805421829224,
1.008,4.619999885559082,4.614805221557617,1.0399999618530273,1.0438941717147827,
1.018,4.599999904632568,4.6044416427612305,1.0299999713897705,1.0341682434082031,
1.028,4.610000133514404,4.608332633972168,1.0499999523162842,1.0452505350112915,
1.038,4.619999885559082,4.616499900817871,1.0499999523162842,1.0485751628875732,
1.048,4.590000152587891,4.597949981689453,1.059999942779541,1.0565725564956665,
1.058,4.630000114440918,4.62038516998291,1.059999942779541,1.0589717626571655,
1.068,4.599999904632568,4.606115341186523,1,1.0176914930343628,
1.078,4.599999904632568,4.601834774017334,1.059999942779541,1.0473074913024902,
1.088,4.599999904632568,4.600550651550293,1.0499999523162842,1.0491923093795776,
1.098,4.599999904632568,4.600165367126465,1.059999942779541,1.0567576885223389,
1.108,4.610000133514404,4.607049465179443,1.059999942779541,1.0590273141860962,
1.118,4.599999904632568,4.602114677429199,1.0399999618530273,1.045708179473877,
1.128,4.610000133514404,4.607634544372559,1.059999942779541,1.0557124614715576,
1.138,4.579999923706055,4.588290214538574,1.059999942779541,1.0587137937545776,
1.148,4.590000152587891,4.589487075805664,1.0499999523162842,1.0526140928268433,
1.158,4.619999885559082,4.610846042633057,1.059999942779541,1.0577841997146606,
1.168,4.619999885559082,4.61725378036499,1.059999942779541,1.0593352317810059,
1.178,4.619999885559082,4.619175910949707,1.090000033378601,1.0808005332946777,
1.188,4.639999866485596,4.633752822875977,1.059999942779541,1.0662401914596558,
1.198,4.590000152587891,4.603126049041748,1.0299999713897705,1.0408720970153809,
1.208,4.599999904632568,4.600937843322754,1.0399999618530273,1.0402616262435913,
1.218,4.639999866485596,4.628281593322754,1.0299999713897705,1.0330785512924194,
1.228,4.619999885559082,4.62248420715332,1.0299999713897705,1.03092360496521,
1.238,4.619999885559082,4.6207451820373535,1.0399999618530273,1.037277102470398,
1.248,4.619999885559082,4.620223522186279,1.0499999523162842,1.0461831092834473,
1.258,4.619999885559082,4.620067119598389,1.0800000429153442,1.069854974746704,
1.268,4.630000114440918,4.627020359039307,1.0399999618530273,1.0489565134048462,
1.278,4.610000133514404,4.615106105804443,1.059999942779541,1.0566869974136353,
1.288,4.610000133514404,4.611531734466553,1.059999942779541,1.0590060949325562,
1.298,4.590000152587891,4.59645938873291,1.0499999523162842,1.0527018308639526,
1.308,4.619999885559082,4.612937927246094,1.0399999618530273,1.0438106060028076,
1.318,4.610000133514404,4.610881328582764,1.0299999713897705,1.0341432094573975,
1.328,4.619999885559082,4.617264270782471,1.0299999713897705,1.0312429666519165,
1.338,4.610000133514404,4.612179279327393,1.0299999713897705,1.0303728580474854,
1.348,4.599999904632568,4.603653907775879,1.0199999809265137,1.0231118202209473,
1.358,4.590000152587891,4.5940961837768555,1.100000023841858,1.07693350315094,
1.368,4.710000038146973,4.675229072570801,1.090000033378601,1.0860800743103027,
1.378,4.619999885559082,4.636568546295166,0.8899999856948853,0.9488239884376526,
1.388,4.610000133514404,4.6179704666137695,0.949999988079071,0.9496471881866455,
1.398,4.570000171661377,4.584391117095947,1.0499999523162842,1.0198941230773926,
1.408,4.550000190734863,4.560317516326904,1.149999976158142,1.1109682321548462,
1.418,4.590000152587891,4.581095218658447,1.1399999856948853,1.1312904357910156,
1.428,4.650000095367432,4.629328727722168,1.0099999904632568,1.0463871955871582,
1.438,4.599999904632568,4.608798503875732,1.0199999809265137,1.0279161930084229,
1.448,4.570000171661377,4.581639766693115,1.0800000429153442,1.0643749237060547,
1.458,4.590000152587891,4.587491989135742,1.090000033378601,1.0823124647140503,
1.468,4.619999885559082,4.610247611999512,1.0099999904632568,1.031693696975708,
1.478,4.639999866485596,4.63107442855835,0.9800000190734863,0.995508074760437,
1.488,4.639999866485596,4.637322425842285,1.059999942779541,1.0406523942947388,
1.498,4.579999923706055,4.597196578979492,1.100000023841858,1.08219575881958,
1.508,4.53000020980835,4.550158977508545,1.0800000429153442,1.0806587934494019,
1.518,4.570000171661377,4.564047813415527,1,1.0241975784301758,
1.528,4.630000114440918,4.6102142333984375,0.9700000286102295,0.9862592816352844,
1.538,4.630000114440918,4.6240644454956055,1.0199999809265137,1.0098778009414673,
1.548,4.630000114440918,4.6282196044921875,1.100000023841858,1.0729633569717407,
1.558,4.630000114440918,4.6294660568237305,1.1399999856948853,1.1198890209197998,
1.568,4.570000171661377,4.587839603424072,1.0499999523162842,1.0709667205810547,
1.578,4.590000152587891,4.589352130889893,1,1.0212900638580322,
1.588,4.619999885559082,4.610805511474609,0.9900000095367432,0.9993870258331299,
1.598,4.619999885559082,4.617241382598877,1.059999942779541,1.0418161153793335,
1.608,4.599999904632568,4.605172634124756,1.059999942779541,1.0545448064804077,
1.618,4.590000152587891,4.594552040100098,1.059999942779541,1.058363437652588,
1.628,4.659999847412109,4.6403656005859375,1.0199999809265137,1.0315090417861938,
1.638,4.599999904632568,4.612109661102295,1.0299999713897705,1.0304527282714844,
1.648,4.579999923706055,4.589632987976074,1.0499999523162842,1.0441358089447021,
1.658,4.579999923706055,4.582890033721924,1.100000023841858,1.0832407474517822,
1.668,4.619999885559082,4.608867168426514,1.0800000429153442,1.0809721946716309,
1.678,4.659999847412109,4.644659996032715,1.0399999618530273,1.0522916316986084,
1.688,4.670000076293945,4.662397861480713,1,1.0156874656677246,
1.698,4.590000152587891,4.611719608306885,1.059999942779541,1.046706199645996,
1.708,4.570000171661377,4.582515716552734,1.059999942779541,1.0560119152069092,
1.718,4.539999961853027,4.552754878997803,1.0499999523162842,1.0518035888671875,
1.728,4.650000095367432,4.620826244354248,0.9700000286102295,0.9945410490036011,
1.738,4.650000095367432,4.641247749328613,1.0499999523162842,1.0333622694015503,
1.748,4.599999904632568,4.612374305725098,1.0299999713897705,1.0310087203979492,
1.758,4.550000190734863,4.56871223449707,1.1399999856948853,1.1073026657104492,
1.768,4.599999904632568,4.590613842010498,1.0700000524520874,1.081190824508667,
1.778,4.630000114440918,4.6181840896606445,0.9900000095367432,1.0173572301864624,
1.788,4.590000152587891,4.598455429077148,1.0299999713897705,1.0262072086334229,
1.798,4.570000171661377,4.578536510467529,1.090000033378601,1.0708621740341187,
1.808,4.579999923706055,4.57956075668335,1.0800000429153442,1.0772587060928345,
1.818,4.579999923706055,4.579868316650391,1.0199999809265137,1.0371776819229126,
1.828,4.659999847412109,4.635960578918457,1.0800000429153442,1.0671533346176147,
1.838,4.670000076293945,4.659788131713867,1.090000033378601,1.0831459760665894,
1.848,4.650000095367432,4.6529364585876465,1.0800000429153442,1.0809438228607178,
1.858,4.550000190734863,4.580881118774414,1,1.0242831707000732,
1.868,4.599999904632568,4.594264507293701,1.0299999713897705,1.0282849073410034,
1.878,4.610000133514404,4.605279445648193,1.0800000429153442,1.0644854307174683,
1.888,4.619999885559082,4.615583896636963,1.059999942779541,1.0613456964492798,
1.898,4.650000095367432,4.639675140380859,1.0399999618530273,1.0464037656784058,
1.908,4.619999885559082,4.6259026527404785,1.0399999618530273,1.0419211387634277,
1.918,4.590000152587891,4.600770950317383,1.0399999618530273,1.0405763387680054,
1.928,4.599999904632568,4.600231170654297,1.0299999713897705,1.0331729650497437,
1.938,4.599999904632568,4.600069522857666,1.0499999523162842,1.0449519157409668,
1.948,4.599999904632568,4.600020885467529,1.0499999523162842,1.0484856367111206,
1.958,4.630000114440918,4.621006488800049,1.0800000429153442,1.0705456733703613,
1.968,4.630000114440918,4.627302169799805,1.0399999618530273,1.0491636991500854,
1.978,4.610000133514404,4.615190505981445,1.0299999713897705,1.035749077796936,
1.988,4.570000171661377,4.58355712890625,1,1.0107247829437256,
1.998,4.579999923706055,4.581067085266113,1.0499999523162842,1.0382174253463745,
2.008,4.599999904632568,4.594320297241211,1.0800000429153442,1.0674651861190796,
2.018,4.659999847412109,4.64029598236084,1.0800000429153442,1.0762395858764648,
2.028,4.670000076293945,4.661088943481445,1.059999942779541,1.064871907234192,
2.038,4.630000114440918,4.639326572418213,1.0199999809265137,1.033461570739746,
2.048,4.599999904632568,4.61179780960083,1.0099999904632568,1.0170384645462036,
2.058,4.590000152587891,4.596539497375488,1.0399999618530273,1.033111572265625,
2.068,4.610000133514404,4.605961799621582,1,1.0099334716796875,
2.078,4.619999885559082,4.615788459777832,1.0700000524520874,1.0519800186157227,
2.088,4.659999847412109,4.6467366218566895,1.0800000429153442,1.071593999862671,
2.098,4.599999904632568,4.614020824432373,1.1100000143051147,1.0984781980514526,
2.108,4.570000171661377,4.5832061767578125,1.0700000524520874,1.0785434246063232,
2.118,4.590000152587891,4.587961673736572,0.9900000095367432,1.016563057899475,
2.128,4.619999885559082,4.610388278961182,1.0099999904632568,1.011968970298767,
2.138,4.610000133514404,4.610116481781006,1.0499999523162842,1.038590669631958,
2.148,4.630000114440918,4.624034881591797,1.100000023841858,1.081577181816101,
2.158,4.619999885559082,4.62121057510376,1.100000023841858,1.094473123550415,
2.168,4.590000152587891,4.599363327026367,1.0099999904632568,1.0353419780731201,
2.178,4.610000133514404,4.606809139251709,1.0099999904632568,1.017602562904358,
2.188,4.610000133514404,4.609042644500732,1.0499999523162842,1.040280818939209,
2.198,4.599999904632568,4.602712631225586,1.0800000429153442,1.0680842399597168,
2.208,4.639999866485596,4.628813743591309,1.0299999713897705,1.0414252281188965,
2.218,4.650000095367432,4.643644332885742,1.0399999618530273,1.040427565574646,
2.228,4.619999885559082,4.627093315124512,1.0700000524520874,1.0611282587051392,
2.238,4.610000133514404,4.615128040313721,1.0700000524520874,1.067338466644287,
2.248,4.570000171661377,4.58353853225708,1.0199999809265137,1.0342015027999878,
2.258,4.599999904632568,4.595061779022217,1.0399999618530273,1.0382604598999023,
2.268,4.610000133514404,4.605518341064453,1.0399999618530273,1.0394781827926636,
2.278,4.630000114440918,4.622655391693115,1.0499999523162842,1.046843409538269,
2.288,4.610000133514404,4.613796710968018,1.0700000524520874,1.063053011894226,
2.298,4.590000152587891,4.59713888168335,1.0299999713897705,1.039915919303894,
2.308,4.590000152587891,4.592141628265381,1.0399999618530273,1.0399748086929321,
2.318,4.619999885559082,4.611642360687256,1.0499999523162842,1.0469924211502075,
2.328,4.610000133514404,4.610492706298828,1.0499999523162842,1.0490977764129639,
2.338,4.619999885559082,4.617147922515869,1.059999942779541,1.0567293167114258,
2.348,4.610000133514404,4.612144470214844,1.059999942779541,1.059018850326538,
2.358,4.630000114440918,4.624643325805664,1.059999942779541,1.0597056150436401,
2.368,4.599999904632568,4.60739278793335,1.0399999618530273,1.0459116697311401,
2.378,4.590000152587891,4.595217704772949,1.0399999618530273,1.0417735576629639,
2.388,4.599999904632568,4.598565101623535,1.0499999523162842,1.047532081604004,
2.398,4.610000133514404,4.606569290161133,1.0800000429153442,1.070259690284729,
2.408,4.610000133514404,4.608970642089844,1.0800000429153442,1.077077865600586,
2.418,4.639999866485596,4.630691051483154,1.059999942779541,1.0651233196258545,
2.428,4.599999904632568,4.6092071533203125,1.0199999809265137,1.0335370302200317,
2.438,4.610000133514404,4.609762191772461,1.0399999618530273,1.0380611419677734,
2.448,4.610000133514404,4.609928607940674,1.0299999713897705,1.0324183702468872,
2.458,4.610000133514404,4.609978675842285,1.059999942779541,1.0517255067825317,
2.468,4.630000114440918,4.623993873596191,1.0700000524520874,1.064517617225647,
2.478,4.630000114440918,4.628198146820068,1.0700000524520874,1.0683553218841553,
2.488,4.630000114440918,4.629459381103516,1.0399999618530273,1.0485066175460815,
2.498,4.599999904632568,4.608837604522705,1.0399999618530273,1.0425519943237305,
2.508,4.579999923706055,4.588651180267334,1.0299999713897705,1.0337655544281006,
2.518,4.630000114440918,4.617595195770264,1.059999942779541,1.0521296262741089,
2.528,4.619999885559082,4.619278430938721,1.0700000524520874,1.0646388530731201,
2.538,4.610000133514404,4.612783432006836,1.059999942779541,1.0613917112350464,
2.548,4.599999904632568,4.603835105895996,1.0399999618530273,1.046417474746704,
2.558,4.610000133514404,4.608150482177734,1.0199999809265137,1.0279252529144287,
2.568,4.590000152587891,4.595445156097412,1.0199999809265137,1.022377610206604,
2.578,4.610000133514404,4.605633735656738,1.0399999618530273,1.0347132682800293,
2.588,4.610000133514404,4.60869026184082,1.0700000524520874,1.059414029121399,
2.598,4.619999885559082,4.616607189178467,1.0399999618530273,1.0458241701126099,
2.608,4.599999904632568,4.604982376098633,1.0700000524520874,1.0627472400665283,
2.618,4.590000152587891,4.594494819641113,1.0499999523162842,1.0538241863250732,
2.628,4.599999904632568,4.598348617553711,1.0299999713897705,1.0371472835540771,
2.638,4.599999904632568,4.599504470825195,1.0499999523162842,1.0461442470550537,
2.648,4.599999904632568,4.599851131439209,1.0499999523162842,1.048843264579773,
2.658,4.610000133514404,4.606955528259277,1.0399999618530273,1.04265296459198,
2.668,4.619999885559082,4.616086483001709,1.0700000524520874,1.061795949935913,
2.678,4.599999904632568,4.604825973510742,1.059999942779541,1.0605387687683105,
2.688,4.599999904632568,4.601447582244873,1.059999942779541,1.0601615905761719,
2.698,4.590000152587891,4.5934343338012695,1.0499999523162842,1.0530484914779663,
2.708,4.590000152587891,4.591030120849609,1.0399999618530273,1.043914556503296,
2.718,4.610000133514404,4.60430908203125,1.0499999523162842,1.0481743812561035,
2.728,4.610000133514404,4.608292579650879,1.059999942779541,1.0564522743225098,
2.738,4.639999866485596,4.63048791885376,1.0499999523162842,1.0519356727600098,
2.748,4.590000152587891,4.602146625518799,1.059999942779541,1.0575807094573975,
2.758,4.599999904632568,4.600644111633301,1.0399999618530273,1.045274257659912,
2.768,4.590000152587891,4.593193054199219,1.0399999618530273,1.0415823459625244,
2.778,4.619999885559082,4.611958026885986,1.0299999713897705,1.0334746837615967,
2.788,4.630000114440918,4.624587535858154,1.0399999618530273,1.038042426109314,
2.798,4.610000133514404,4.614376068115234,1.0700000524520874,1.0604127645492554,
2.808,4.619999885559082,4.618312835693359,1.0499999523162842,1.0531238317489624,
2.818,4.619999885559082,4.618312835693359,1.0499999523162842,1.0531238317489624,
2.828,4.599999904632568,4.603748321533203,1.0399999618530273,1.0453811883926392,
2.838,4.599999904632568,4.601124286651611,1.0499999523162842,1.0486143827438354,
2.848,4.599999904632568,4.601124286651611,1.0499999523162842,1.0486143827438354,
2.858,4.619999885559082,4.61433744430542,1.059999942779541,1.056584358215332,
2.868,4.619999885559082,4.6183013916015625,1.0700000524520874,1.065975308418274,
2.878,4.619999885559082,4.619490146636963,1.0499999523162842,1.0547926425933838,
2.888,4.619999885559082,4.619846820831299,1.0399999618530273,1.0444377660751343,
2.898,4.590000152587891,4.598954200744629,1.0199999809265137,1.0273313522338867,
2.908,4.599999904632568,4.599686145782471,1.0399999618530273,1.0361994504928589,
2.919,4.599999904632568,4.599905967712402,1.059999942779541,1.052859902381897,
2.928,4.639999866485596,4.627971649169922,1.0700000524520874,1.0648579597473145,
2.938,4.590000152587891,4.601391315460205,1.059999942779541,1.0614573955535889,
2.948,4.599999904632568,4.600417613983154,1.059999942779541,1.0604372024536133,
2.958,4.610000133514404,4.607125282287598,1.0399999618530273,1.0461311340332031,
2.968,4.599999904632568,4.602137565612793,1.0299999713897705,1.034839391708374,
2.978,4.590000152587891,4.59364128112793,1.0399999618530273,1.0384517908096313,
2.988,4.610000133514404,4.605092525482178,1.0700000524520874,1.0605355501174927,
2.998,4.610000133514404,4.608527660369873,1.059999942779541,1.0601606369018555,
3.008,4.599999904632568,4.602558135986328,1.0499999523162842,1.0530482530593872,
3.018,4.599999904632568,4.600767612457275,1.0499999523162842,1.0509145259857178,
3.028,4.610000133514404,4.60706901550293,1.0700000524520874,1.0640822649002075,
3.038,4.610000133514404,4.60706901550293,1.0700000524520874,1.0640822649002075,
3.048,4.619999885559082,4.6161208152771,1.059999942779541,1.0612246990203857,
3.058,4.590000152587891,4.597836494445801,1.0299999713897705,1.039367437362671,
3.068,4.610000133514404,4.606350898742676,1.059999942779541,1.0538102388381958,
3.078,4.590000152587891,4.594905376434326,1.0700000524520874,1.06514310836792,
3.088,4.610000133514404,4.605471611022949,1.0499999523162842,1.054542899131775,
3.098,4.610000133514404,4.608641624450684,1.0199999809265137,1.030362844467163,
3.108,4.599999904632568,4.602592468261719,1.0499999523162842,1.0441088676452637,
3.118,4.610000133514404,4.6077775955200195,1.0199999809265137,1.0272326469421387,
3.128,4.590000152587891,4.597899913787842,1.0399999618530273,1.04305100440979,
3.138,4.590000152587891,4.597899913787842,1.0399999618530273,1.04305100440979,
3.148,4.610000133514404,4.606369972229004,1.0399999618530273,1.0409153699874878,
3.158,4.599999904632568,4.6019110679626465,1.059999942779541,1.0542746782302856,
3.168,4.619999885559082,4.6145734786987305,1.0499999523162842,1.0512824058532715,
3.178,4.599999904632568,4.601311683654785,1.0399999618530273,1.043115496635437,
3.188,4.599999904632568,4.601311683654785,1.0399999618530273,1.043115496635437,
3.198,4.619999885559082,4.61439323425293,1.059999942779541,1.0549346208572388,
3.208,4.599999904632568,4.604318141937256,1.059999942779541,1.0584803819656372,
3.218,4.610000133514404,4.608295440673828,1.0499999523162842,1.052544116973877,
3.228,4.610000133514404,4.6119465827941895,1.059999942779541,1.0572290420532227,
3.238,4.610000133514404,4.6119465827941895,1.059999942779541,1.0572290420532227,
3.248,4.610000133514404,4.610583782196045,1.0499999523162842,1.0521687269210815,
3.258,4.610000133514404,4.610175132751465,1.0499999523162842,1.0506505966186523,
3.268,4.630000114440918,4.62405252456665,1.0700000524520874,1.064195156097412,
3.278,4.630000114440918,4.62106466293335,1.0700000524520874,1.0652775764465332,
3.288,4.630000114440918,4.62106466293335,1.0700000524520874,1.0652775764465332,
3.298,4.590000152587891,4.5993194580078125,1.059999942779541,1.0615832805633545,
3.308,4.610000133514404,4.606795787811279,1.0399999618530273,1.0464750528335571,
3.318,4.699999809265137,4.672038555145264,1.0499999523162842,1.0489425659179688,
3.328,4.619999885559082,4.643583297729492,1.0499999523162842,1.047804832458496,
3.338,4.619999885559082,4.643583297729492,1.0499999523162842,1.047804832458496,
3.348,4.570000171661377,4.592074871063232,1.090000033378601,1.0773414373397827,
3.358,4.539999961853027,4.555622577667236,1.0800000429153442,1.07920241355896,
3.368,4.519999980926514,4.530686855316162,1.0299999713897705,1.0447607040405273,
3.378,4.639999866485596,4.607061862945557,1.0700000524520874,1.0635284185409546,
3.388,4.639999866485596,4.607061862945557,1.0700000524520874,1.0635284185409546,
3.398,4.710000038146973,4.679118633270264,1.0299999713897705,1.0400584936141968,
3.408,4.619999885559082,4.637735366821289,1.0099999904632568,1.0190175771713257,
3.418,4.78000020980835,4.737320423126221,0.9200000166893005,0.9497052431106567,
3.428,4.46999979019165,4.546558856964111,1.100000023841858,1.0528734922409058,
3.438,4.46999979019165,4.546558856964111,1.100000023841858,1.0528734922409058,
3.448,4.400000095367432,4.443967819213867,1.2300000190734863,1.1768620014190674,
3.458,4.739999771118164,4.651190280914307,1.0299999713897705,1.0740586519241333,
3.468,4.989999771118164,4.888357162475586,0.9300000071525574,0.9732176065444946,
3.478,4.460000038146973,4.525852203369141,1.0700000524520874,1.0465896129608154,
3.488,4.460000038146973,4.525852203369141,1.0700000524520874,1.0465896129608154,
3.498,4.460000038146973,4.479755401611328,1.1100000143051147,1.0909768342971802,
3.508,4.559999942779541,4.535926818847656,1.0800000429153442,1.083293080329895,
3.518,4.699999809265137,4.650777816772461,0.949999988079071,0.9899879097938538,
3.528,4.579999923706055,4.59896993637085,1.1399999856948853,1.107598900794983,
3.539,4.579999923706055,4.59896993637085,1.1399999856948853,1.107598900794983,
3.548,4.489999771118164,4.522690773010254,1.149999976158142,1.1372796297073364,
3.558,4.619999885559082,4.59080696105957,1.0299999713897705,1.0621838569641113,
3.568,4.769999980926514,4.716241836547852,0.949999988079071,0.9836551547050476,
3.578,4.460000038146973,4.508261680603027,1.0800000429153442,1.0482289791107178,
3.588,4.460000038146973,4.508261680603027,1.0800000429153442,1.0482289791107178,
3.598,4.510000228881836,4.509478569030762,1.149999976158142,1.1194686889648438,
3.608,4.619999885559082,4.586843490600586,1.1299999952316284,1.126840591430664,
3.618,4.739999771118164,4.6940531730651855,0.9399999976158142,0.9960521459579468,
3.628,4.630000114440918,4.652565002441406,0.9399999976158142,0.9177446961402893,
3.638,4.869999885559082,4.804769515991211,1.190000057220459,1.1083234548568726,
3.648,4.940000057220459,4.899430751800537,1.100000023841858,1.1024971008300781,
3.658,4.929999828338623,4.9208292961120605,0.8299999833106995,0.9117491245269775,
3.668,4.570000171661377,4.675248622894287,0.8600000143051147,0.8755247592926025,
3.678,4.440000057220459,4.510574817657471,1.0099999904632568,0.9696574211120605,
3.688,4.369999885559082,4.412172317504883,1.0199999809265137,1.0048972368240356,
3.698,4.369999885559082,4.412172317504883,1.0199999809265137,1.0048972368240356,
3.708,4.369999885559082,4.3826518058776855,1.1299999952316284,1.0924692153930664,
3.718,4.440000057220459,4.42279577255249,0.9700000286102295,1.0067408084869385,
3.728,4.429999828338623,4.408351421356201,1.340000033378601,1.3100066184997559,
3.738,4.639999866485596,4.570505619049072,1.309999942779541,1.3100019693374634,
3.748,4.71999979019165,4.675151824951172,1.159999966621399,1.205000638961792,
3.758,4.71999979019165,4.675151824951172,1.159999966621399,1.205000638961792,
3.768,4.800000190734863,4.762545585632324,1.0800000429153442,1.1175001859664917,
3.778,4.489999771118164,4.510329246520996,1.0199999809265137,1.0371750593185425,
3.788,4.409999847412109,4.440098762512207,0.9599999785423279,0.9831525087356567,
3.798,4.409999847412109,4.419029712677002,0.9200000166893005,0.9389457702636719,
3.808,4.449999809265137,4.440709114074707,0.9900000095367432,0.9746837019920349,
3.818,4.309999942779541,4.349212646484375,1.0199999809265137,1.0064051151275635,
3.828,4.210000038146973,4.251763820648193,1.090000033378601,1.064921498298645,
3.838,4.190000057220459,4.208528995513916,1.1699999570846558,1.1384764909744263,
3.848,4.329999923706055,4.293558597564697,1.2100000381469727,1.1885429620742798,
3.858,4.489999771118164,4.43106746673584,1.25,1.231562852859497,
3.868,4.460000038146973,4.451320171356201,1.2899999618530273,1.2724688053131104,
3.878,4.389999866485596,4.408395767211914,1.2899999618530273,1.284740686416626,
3.888,4.360000133514404,4.374518871307373,1.2400000095367432,1.2534222602844238,
3.898,4.25,4.287355899810791,1.399999976158142,1.3560266494750977,
3.908,4.389999866485596,4.359206676483154,1.4299999475479126,1.4078079462051392,
3.918,4.440000057220459,4.415761947631836,1.4700000286102295,1.4513423442840576,
3.928,4.440000057220459,4.4327287673950195,1.4500000476837158,1.4504027366638184,
3.938,4.420000076293945,4.423818588256836,1.5499999523162842,1.5201208591461182,
3.948,4.420000076293945,4.421145439147949,1.5,1.5060362815856934,
3.958,4.510000228881836,4.483343601226807,1.440000057220459,1.4598108530044556,
3.968,4.639999866485596,4.593003273010254,1.4600000381469727,1.4599432945251465,
3.978,4.599999904632568,4.597900867462158,1.4500000476837158,1.452983021736145,
3.988,4.409999847412109,4.466370105743408,1.6699999570846558,1.6048948764801025,
3.998,3.9700000286102295,4.118911266326904,1.5700000524520874,1.5804684162139893,
4.008,5.150000095367432,4.840673446655273,2.509999990463257,2.231140613555908,
4.018,3.890000104904175,4.175201892852783,1.6200000047683716,1.8033422231674194,
4.028,3.609999895095825,3.7795605659484863,1.5399999618530273,1.6190026998519897,
4.038,4.309999942779541,4.150867938995361,1.659999966621399,1.6477007865905762,
4.048,3.6500000953674316,3.800260543823242,1.5499999523162842,1.5793102979660034,
4.058,4.690000057220459,4.4230780601501465,2.140000104904175,1.9717930555343628,
4.068,3.9100000858306885,4.063923358917236,2.0799999237060547,2.0475380420684814,
4.078,3.759999990463257,3.8511769771575928,2.130000114440918,2.1052613258361816,
4.088,3.5899999141693115,3.6683530807495117,1.9600000381469727,2.0035784244537354,
4.098,2.990000009536743,3.1935060024261475,1.840000033378601,1.8890734910964966,
4.108,2.930000066757202,3.00905179977417,2.130000114440918,2.0577220916748047,
4.118,3.2100000381469727,3.1497154235839844,2.1600000858306885,2.129316568374634,
4.128,2.680000066757202,2.8209145069122314,2.1600000858306885,2.1507949829101562,
4.138,2.7100000381469727,2.743274450302124,2.2100000381469727,2.1922385692596436,
4.148,2.430000066757202,2.523982286453247,2.109999895095825,2.134671449661255,
4.158,2.240000009536743,2.3251945972442627,1.850000023841858,1.935401439666748,
