time;copter_pitch_angle;copter_roll_angle;copter_yaw_angle;copter_z_distance;REF_PITCH_ANGLE;REF_ROLL_ANGLE;REF_YAW_ANGLE;REF_Z_DISTANCE;SS;
0;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,008;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,013;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,017;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,023;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,027;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,031;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,036;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,04;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,044;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,048;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,052;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,056;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,06;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,064;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,068;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,072;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,076;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,081;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,085;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,089;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,093;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,097;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,101;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,105;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,109;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,112;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,116;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,12;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,125;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,129;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,132;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,137;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,141;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,145;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,149;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,153;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,157;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,161;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,165;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,169;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,173;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,177;25,4375;15,5625;173,6875;3,5500500202178955;0;0;100;10;0;
0,18;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,186;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,19;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,194;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,197;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,201;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,205;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,209;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,213;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
0,217;25,4375;15,5625;173,6875;3,532899856567383;0;0;100;10;0;
