time,copter_pitch_angle,copter_roll_angle,copter_yaw_angle,copter_z_distance,REF_PITCH_ANGLE,REF_ROLL_ANGLE,REF_YAW_ANGLE,REF_Z_DISTANCE,SS,
439.551,28.98585319519043,-6.0056281089782715,84.1875,3.121299982070923,0,0,100,10,0,
439.561,28.983963012695312,-5.985509872436523,84.1875,3.121299982070923,0,0,100,10,0,
439.571,28.979042053222656,-5.947877883911133,84.1875,3.121299982070923,0,0,100,10,0,
439.581,28.98436164855957,-5.904686450958252,84.1875,3.121299982070923,0,0,100,10,0,
439.591,28.98084259033203,-5.857773780822754,84.1875,3.121299982070923,0,0,100,10,0,
439.601,28.991682052612305,-5.832440376281738,84.1875,3.121299982070923,0,0,100,10,0,
439.611,28.98590850830078,-5.814553737640381,84.1875,3.121299982070923,0,0,100,10,0,
439.621,28.986251831054688,-5.787342548370361,84.1875,3.121299982070923,0,0,100,10,0,
439.631,28.977323532104492,-5.75863790512085,84.1875,3.121299982070923,0,0,100,10,0,
439.641,28.98478126525879,-5.7371039390563965,84.1875,3.121299982070923,0,0,100,10,0,
439.651,28.988780975341797,-5.7170491218566895,84.1875,3.121299982070923,0,0,100,10,0,
439.661,28.998676300048828,-5.693079471588135,84.125,3.121299982070923,0,0,100,10,0,
439.671,28.98341941833496,-5.677760601043701,84.125,3.121299982070923,0,0,100,10,0,
439.681,28.968624114990234,-5.64990758895874,84.1875,3.121299982070923,0,0,100,10,0,
439.691,28.968624114990234,-5.64990758895874,84.1875,3.121299982070923,0,0,100,10,0,
439.701,28.977100372314453,-5.593386173248291,84.125,3.121299982070923,0,0,100,10,0,
439.711,28.977100372314453,-5.55136251449585,84.125,3.121299982070923,0,0,100,10,0,
439.721,28.982250213623047,-5.506677627563477,84.125,3.121299982070923,0,0,100,10,0,
439.731,28.982250213623047,-5.506677627563477,84.125,3.121299982070923,0,0,100,10,0,
439.741,28.978044509887695,-5.476917266845703,84.1875,3.121299982070923,0,0,100,10,0,
439.751,28.98744773864746,-5.4426422119140625,84.1875,3.121299982070923,0,0,100,10,0,
439.761,28.98744773864746,-5.4426422119140625,84.1875,3.121299982070923,0,0,100,10,0,
439.771,28.990001678466797,-5.421733379364014,84.1875,3.121299982070923,0,0,100,10,0,
439.781,28.998632431030273,-5.401364803314209,84.1875,3.121299982070923,0,0,100,10,0,
439.791,29.00576400756836,-5.378116130828857,84.1875,3.121299982070923,0,0,100,10,0,
439.801,29.01453971862793,-5.315246105194092,84.1875,3.121299982070923,0,0,100,10,0,
439.811,29.01453971862793,-5.315246105194092,84.1875,3.121299982070923,0,0,100,10,0,
439.821,29.007781982421875,-5.280178070068359,84.125,3.121299982070923,0,0,100,10,0,
439.831,29.00720977783203,-5.254524230957031,84.125,3.121299982070923,0,0,100,10,0,
439.841,29.01594352722168,-5.226370334625244,84.125,3.121299982070923,0,0,100,10,0,
439.851,29.026561737060547,-5.17310094833374,84.125,3.121299982070923,0,0,100,10,0,
439.861,29.026561737060547,-5.17310094833374,84.125,3.121299982070923,0,0,100,10,0,
439.871,29.029953002929688,-5.148895740509033,84.125,3.121299982070923,0,0,100,10,0,
439.881,29.021364212036133,-5.119638919830322,84.125,3.121299982070923,0,0,100,10,0,
439.891,29.030961990356445,-5.0921406745910645,84.125,3.121299982070923,0,0,100,10,0,
439.901,29.04387855529785,-5.040430545806885,84.125,3.121299982070923,0,0,100,10,0,
439.911,29.04387855529785,-5.040430545806885,84.125,3.121299982070923,0,0,100,10,0,
439.921,29.046358108520508,-5.017685413360596,84.125,3.121299982070923,0,0,100,10,0,
439.931,29.046119689941406,-4.9925055503845215,84.125,3.121299982070923,0,0,100,10,0,
439.941,29.043371200561523,-4.969446182250977,84.125,3.121299982070923,0,0,100,10,0,
439.951,29.0350341796875,-4.930357456207275,84.125,3.121299982070923,0,0,100,10,0,
439.961,29.0350341796875,-4.930357456207275,84.125,3.121299982070923,0,0,100,10,0,
439.971,29.031497955322266,-4.908727169036865,84.125,3.121299982070923,0,0,100,10,0,
439.981,29.030031204223633,-4.880336761474609,84.125,3.121299982070923,0,0,100,10,0,
439.991,29.0257568359375,-4.849853515625,84.125,3.121299982070923,0,0,100,10,0,
440.001,29.03164291381836,-4.800612449645996,84.125,3.121299982070923,0,0,100,10,0,
440.011,29.03164291381836,-4.800612449645996,84.125,3.121299982070923,0,0,100,10,0,
440.021,29.03172492980957,-4.7778120040893555,84.125,3.121299982070923,0,0,100,10,0,
440.031,29.033369064331055,-4.752490043640137,84.125,3.121299982070923,0,0,100,10,0,
440.041,29.038225173950195,-4.714629173278809,84.125,3.121299982070923,0,0,100,10,0,
440.051,29.041833877563477,-4.6945695877075195,84.125,3.121299982070923,0,0,100,10,0,
440.061,29.041833877563477,-4.6945695877075195,84.125,3.121299982070923,0,0,100,10,0,
440.071,29.041610717773438,-4.6684417724609375,84.125,3.121299982070923,0,0,100,10,0,
440.081,29.048324584960938,-4.635324001312256,84.125,3.121299982070923,0,0,100,10,0,
440.091,29.05912971496582,-4.586408615112305,84.125,3.121299982070923,0,0,100,10,0,
440.101,29.063276290893555,-4.567386150360107,84.125,3.121299982070923,0,0,100,10,0,
440.111,29.062328338623047,-4.545859336853027,84.125,3.121299982070923,0,0,100,10,0,
440.121,29.064903259277344,-4.529040336608887,84.125,3.121299982070923,0,0,100,10,0,
440.131,29.065332412719727,-4.5069193840026855,84.125,3.121299982070923,0,0,100,10,0,
440.141,29.06562042236328,-4.481412410736084,84.125,3.121299982070923,0,0,100,10,0,
440.151,29.063955307006836,-4.457123279571533,84.125,3.121299982070923,0,0,100,10,0,
440.161,29.065664291381836,-4.434062480926514,84.125,3.121299982070923,0,0,100,10,0,
440.171,29.067073822021484,-4.4156670570373535,84.125,3.121299982070923,0,0,100,10,0,
440.181,29.072168350219727,-4.401436805725098,84.125,3.121299982070923,0,0,100,10,0,
440.191,29.07578468322754,-4.388125896453857,84.125,3.121299982070923,0,0,100,10,0,
440.201,29.0679874420166,-4.37196683883667,84.125,3.121299982070923,0,0,100,10,0,
440.211,29.059104919433594,-4.353431224822998,84.125,3.121299982070923,0,0,100,10,0,
440.221,29.056547164916992,-4.331640720367432,84.125,3.121299982070923,0,0,100,10,0,
440.231,29.052331924438477,-4.311556816101074,84.125,3.121299982070923,0,0,100,10,0,
440.241,29.051164627075195,-4.289485931396484,84.125,3.121299982070923,0,0,100,10,0,
440.251,29.045984268188477,-4.273675918579102,84.125,3.121299982070923,0,0,100,10,0,
440.261,29.039705276489258,-4.2568039894104,84.125,3.121299982070923,0,0,100,10,0,
440.271,29.042631149291992,-4.240594863891602,84.125,3.121299982070923,0,0,100,10,0,
440.281,29.044513702392578,-4.222158432006836,84.125,3.121299982070923,0,0,100,10,0,
440.291,29.05000877380371,-4.209500312805176,84.125,3.121299982070923,0,0,100,10,0,
440.301,29.05034828186035,-4.192566394805908,84.125,3.121299982070923,0,0,100,10,0,
440.311,29.05817985534668,-4.177893161773682,84.125,3.121299982070923,0,0,100,10,0,
440.321,29.055736541748047,-4.163806915283203,84.125,3.121299982070923,0,0,100,10,0,
440.331,29.058425903320312,-4.145814895629883,84.125,3.121299982070923,0,0,100,10,0,
440.341,29.060009002685547,-4.129199028015137,84.125,3.121299982070923,0,0,100,10,0,
440.351,29.062976837158203,-4.112857818603516,84.125,3.121299982070923,0,0,100,10,0,
440.361,29.058454513549805,-4.09532356262207,84.125,3.121299982070923,0,0,100,10,0,
440.371,29.053340911865234,-4.079069137573242,84.125,3.121299982070923,0,0,100,10,0,
440.381,29.05035400390625,-4.061520099639893,84.125,3.121299982070923,0,0,100,10,0,
440.391,29.052284240722656,-4.041507720947266,84.125,3.121299982070923,0,0,100,10,0,
440.401,29.061044692993164,-4.023260593414307,84.125,3.121299982070923,0,0,100,10,0,
440.411,29.059879302978516,-4.010071277618408,84.125,3.121299982070923,0,0,100,10,0,
440.421,29.06100845336914,-3.9967074394226074,84.125,3.121299982070923,0,0,100,10,0,
440.431,29.05807876586914,-3.9840991497039795,84.125,3.121299982070923,0,0,100,10,0,
440.441,29.064735412597656,-3.9686596393585205,84.125,3.121299982070923,0,0,100,10,0,
440.451,29.062782287597656,-3.9577012062072754,84.125,3.121299982070923,0,0,100,10,0,
440.461,29.05744171142578,-3.948641538619995,84.125,3.121299982070923,0,0,100,10,0,
440.471,29.050722122192383,-3.932326555252075,84.125,3.121299982070923,0,0,100,10,0,
440.481,29.053062438964844,-3.9155797958374023,84.125,3.121299982070923,0,0,100,10,0,
440.491,29.04912567138672,-3.8975751399993896,84.125,3.121299982070923,0,0,100,10,0,
440.501,29.042314529418945,-3.8846728801727295,84.125,3.121299982070923,0,0,100,10,0,
440.511,29.04088020324707,-3.864027261734009,84.125,3.121299982070923,0,0,100,10,0,
440.521,29.042390823364258,-3.8523635864257812,84.125,3.121299982070923,0,0,100,10,0,
440.531,29.050662994384766,-3.8370258808135986,84.125,3.121299982070923,0,0,100,10,0,
440.541,29.050729751586914,-3.8232972621917725,84.125,3.121299982070923,0,0,100,10,0,
440.551,29.055740356445312,-3.8052618503570557,84.125,3.121299982070923,0,0,100,10,0,
440.561,29.056188583374023,-3.783540725708008,84.125,3.121299982070923,0,0,100,10,0,
440.571,29.059789657592773,-3.7645912170410156,84.125,3.121299982070923,0,0,100,10,0,
440.581,29.05210304260254,-3.747993230819702,84.125,3.121299982070923,0,0,100,10,0,
440.591,29.05879783630371,-3.7268435955047607,84.125,3.121299982070923,0,0,100,10,0,
440.601,29.06482696533203,-3.699767589569092,84.125,3.121299982070923,0,0,100,10,0,
440.611,29.075363159179688,-3.6889612674713135,84.125,3.121299982070923,0,0,100,10,0,
440.621,29.076658248901367,-3.6753530502319336,84.125,3.121299982070923,0,0,100,10,0,
440.631,29.06978988647461,-3.668762445449829,84.125,3.121299982070923,0,0,100,10,0,
440.641,29.072174072265625,-3.647878646850586,84.125,3.121299982070923,0,0,100,10,0,
440.651,29.071765899658203,-3.639416456222534,84.125,3.121299982070923,0,0,100,10,0,
440.661,29.076597213745117,-3.6280975341796875,84.125,3.121299982070923,0,0,100,10,0,
440.671,29.071208953857422,-3.6249642372131348,84.125,3.121299982070923,0,0,100,10,0,
440.681,29.077974319458008,-3.609380006790161,84.125,3.121299982070923,0,0,100,10,0,
440.691,29.082202911376953,-3.59125018119812,84.125,3.121299982070923,0,0,100,10,0,
440.701,29.086353302001953,-3.575110912322998,84.125,3.121299982070923,0,0,100,10,0,
440.711,29.082834243774414,-3.563716173171997,84.125,3.121299982070923,0,0,100,10,0,
440.721,29.08940315246582,-3.5434441566467285,84.125,3.121299982070923,0,0,100,10,0,
440.731,29.105560302734375,-3.5117709636688232,84.125,3.121299982070923,0,0,100,10,0,
440.741,29.107332229614258,-3.494550943374634,84.125,3.121299982070923,0,0,100,10,0,
440.751,29.101041793823242,-3.4818294048309326,84.125,3.121299982070923,0,0,100,10,0,
440.761,29.093103408813477,-3.4855356216430664,84.125,3.121299982070923,0,0,100,10,0,
440.771,29.099117279052734,-3.4671144485473633,84.125,3.121299982070923,0,0,100,10,0,
440.781,29.09735107421875,-3.4599123001098633,84.125,3.121299982070923,0,0,100,10,0,
440.791,29.095455169677734,-3.450714588165283,84.125,3.121299982070923,0,0,100,10,0,
440.801,29.084596633911133,-3.4502899646759033,84.125,3.121299982070923,0,0,100,10,0,
440.811,29.082103729248047,-3.430311918258667,84.125,3.121299982070923,0,0,100,10,0,
440.821,29.0753231048584,-3.4320101737976074,84.125,3.121299982070923,0,0,100,10,0,
440.831,29.07036781311035,-3.435441732406616,84.125,3.121299982070923,0,0,100,10,0,
440.841,29.058794021606445,-3.439413547515869,84.125,3.121299982070923,0,0,100,10,0,
440.851,29.06048583984375,-3.4248666763305664,84.125,3.121299982070923,0,0,100,10,0,
440.861,29.073219299316406,-3.3920137882232666,84.125,3.121299982070923,0,0,100,10,0,
440.871,29.073970794677734,-3.3806674480438232,84.125,3.121299982070923,0,0,100,10,0,
440.881,29.080631256103516,-3.360642910003662,84.125,3.121299982070923,0,0,100,10,0,
440.891,29.070972442626953,-3.3688786029815674,84.125,3.121299982070923,0,0,100,10,0,
440.901,29.075958251953125,-3.3447227478027344,84.125,3.121299982070923,0,0,100,10,0,
440.911,29.07133674621582,-3.345852851867676,84.125,3.121299982070923,0,0,100,10,0,
440.921,29.067405700683594,-3.342050075531006,84.125,3.121299982070923,0,0,100,10,0,
440.931,29.056848526000977,-3.3547863960266113,84.125,3.121299982070923,0,0,100,10,0,
440.941,29.06028175354004,-3.3409039974212646,84.125,3.121299982070923,0,0,100,10,0,
440.951,29.05247688293457,-3.3539741039276123,84.125,3.121299982070923,0,0,100,10,0,
440.961,29.041065216064453,-3.3660829067230225,84.125,3.121299982070923,0,0,100,10,0,
440.971,29.033180236816406,-3.3691773414611816,84.125,3.121299982070923,0,0,100,10,0,
440.981,29.039920806884766,-3.3554580211639404,84.125,3.121299982070923,0,0,100,10,0,
440.991,29.05202865600586,-3.315136671066284,84.125,3.121299982070923,0,0,100,10,0,
441.001,29.046672821044922,-3.306091070175171,84.125,3.121299982070923,0,0,100,10,0,
441.011,29.04785919189453,-3.295548439025879,84.125,3.121299982070923,0,0,100,10,0,
441.021,29.04104995727539,-3.3076865673065186,84.125,3.121299982070923,0,0,100,10,0,
441.031,29.050655364990234,-3.287712812423706,84.125,3.121299982070923,0,0,100,10,0,
441.041,29.03949737548828,-3.293628692626953,84.125,3.121299982070923,0,0,100,10,0,
441.051,29.02763557434082,-3.29923939704895,84.125,3.121299982070923,0,0,100,10,0,
441.061,29.01569175720215,-3.313469409942627,84.125,3.121299982070923,0,0,100,10,0,
441.071,29.026470184326172,-3.297360897064209,84.125,3.121299982070923,0,0,100,10,0,
441.081,29.017732620239258,-3.3105740547180176,84.125,3.121299982070923,0,0,100,10,0,
441.091,28.996746063232422,-3.327357053756714,84.125,3.121299982070923,0,0,100,10,0,
441.101,28.990251541137695,-3.3377928733825684,84.125,3.121299982070923,0,0,100,10,0,
441.111,28.994665145874023,-3.343268871307373,84.125,3.121299982070923,0,0,100,10,0,
441.121,29.005355834960938,-3.3255181312561035,84.125,3.121299982070923,0,0,100,10,0,
441.131,29.031049728393555,-3.2757534980773926,84.125,3.121299982070923,0,0,100,10,0,
441.141,29.030818939208984,-3.2666094303131104,84.125,3.121299982070923,0,0,100,10,0,
441.151,29.04598045349121,-3.244541645050049,84.125,3.121299982070923,0,0,100,10,0,
441.161,29.052011489868164,-3.248774290084839,84.125,3.121299982070923,0,0,100,10,0,
441.171,29.076398849487305,-3.2122278213500977,84.125,3.121299982070923,0,0,100,10,0,
441.181,29.068784713745117,-3.215954065322876,84.125,3.121299982070923,0,0,100,10,0,
441.191,29.08567237854004,-3.19385027885437,84.125,3.121299982070923,0,0,100,10,0,
441.201,29.096588134765625,-3.18766188621521,84.125,3.121299982070923,0,0,100,10,0,
441.211,29.116952896118164,-3.15543532371521,84.125,3.121299982070923,0,0,100,10,0,
441.221,29.107772827148438,-3.1605703830718994,84.125,3.121299982070923,0,0,100,10,0,
441.231,29.080202102661133,-3.1819255352020264,84.125,3.121299982070923,0,0,100,10,0,
441.241,29.075319290161133,-3.190103530883789,84.125,3.121299982070923,0,0,100,10,0,
441.251,29.074420928955078,-3.1786231994628906,84.125,3.121299982070923,0,0,100,10,0,
441.261,29.08822250366211,-3.1414566040039062,84.125,3.121299982070923,0,0,100,10,0,
441.271,29.07404899597168,-3.139641761779785,84.125,3.121299982070923,0,0,100,10,0,
441.281,29.08854866027832,-3.122734546661377,84.125,3.121299982070923,0,0,100,10,0,
441.291,29.092557907104492,-3.1214280128479004,84.125,3.121299982070923,0,0,100,10,0,
441.301,29.11151123046875,-3.090709686279297,84.125,3.121299982070923,0,0,100,10,0,
441.311,29.100141525268555,-3.096616268157959,84.125,3.121299982070923,0,0,100,10,0,
441.321,29.111419677734375,-3.0786056518554688,84.125,3.121299982070923,0,0,100,10,0,
441.331,29.122966766357422,-3.0716123580932617,84.125,3.121299982070923,0,0,100,10,0,
441.341,29.13951873779297,-3.0439789295196533,84.125,3.121299982070923,0,0,100,10,0,
441.351,29.133525848388672,-3.047424077987671,84.125,3.121299982070923,0,0,100,10,0,
441.361,29.105789184570312,-3.063628911972046,84.125,3.121299982070923,0,0,100,10,0,
441.371,29.095680236816406,-3.0748066902160645,84.125,3.121299982070923,0,0,100,10,0,
441.381,29.084314346313477,-3.064452886581421,84.125,3.121299982070923,0,0,100,10,0,
441.391,29.09702491760254,-3.028836727142334,84.125,3.121299982070923,0,0,100,10,0,
441.401,29.082834243774414,-3.0230259895324707,84.125,3.121299982070923,0,0,100,10,0,
441.411,29.094629287719727,-3.006518602371216,84.125,3.121299982070923,0,0,100,10,0,
441.421,29.096158981323242,-3.01019024848938,84.125,3.121299982070923,0,0,100,10,0,
441.431,29.109830856323242,-2.9883248805999756,84.125,3.121299982070923,0,0,100,10,0,
441.441,29.09921646118164,-2.998290777206421,84.125,3.121299982070923,0,0,100,10,0,
441.451,29.118379592895508,-2.982146739959717,84.125,3.121299982070923,0,0,100,10,0,
441.461,29.140962600708008,-2.9825024604797363,84.125,3.121299982070923,0,0,100,10,0,
441.471,29.15779685974121,-2.959923267364502,84.125,3.121299982070923,0,0,100,10,0,
441.481,29.14922332763672,-2.96662974357605,84.125,3.121299982070923,0,0,100,10,0,
441.491,29.14922332763672,-2.96662974357605,84.125,3.121299982070923,0,0,100,10,0,
441.501,29.127769470214844,-2.9847214221954346,84.125,3.121299982070923,0,0,100,10,0,
441.511,29.1253719329834,-2.9815433025360107,84.125,3.121299982070923,0,0,100,10,0,
441.521,29.1253719329834,-2.9815433025360107,84.125,3.121299982070923,0,0,100,10,0,
