time,copter_pitch_angle,copter_pitch_angle_kal,copter_pitch_angle_komp,copter_roll_angle,copter_roll_angle_kal,copter_roll_angle_komp,
0,28.9375,28.900142669677734,28.907947540283203,-0.3125,-0.27940696477890015,-0.2717159390449524,
0.008,28.9375,28.898902893066406,28.907405853271484,-0.3125,-0.29420626163482666,-0.2807631194591522,
0.019,28.9375,28.910058975219727,28.91234016418457,-0.3125,-0.2869877517223358,-0.2765703797340393,
0.028,28.9375,28.911096572875977,28.912456512451172,-0.3125,-0.2764931917190552,-0.27070164680480957,
0.038,28.9375,28.911508560180664,28.911815643310547,-0.3125,-0.26300734281539917,-0.26273325085639954,
0.048,28.9375,28.9043025970459,28.907976150512695,-0.3125,-0.27531445026397705,-0.2690366208553314,
0.058,28.9375,28.89405632019043,28.902790069580078,-0.3125,-0.28531554341316223,-0.27411574125289917,
0.068,28.9375,28.895591735839844,28.902942657470703,-0.3125,-0.29024556279182434,-0.27650243043899536,
0.078,28.9375,28.899200439453125,28.904325485229492,-0.3125,-0.2816919982433319,-0.2719690203666687,
0.088,28.9375,28.89790153503418,28.903783798217773,-0.3125,-0.2804146409034729,-0.27174973487854004,
0.098,28.9375,28.890661239624023,28.9006404876709,-0.3125,-0.2838217616081238,-0.27335745096206665,
0.108,28.9375,28.88600730895996,28.898754119873047,-0.3125,-0.2948646545410156,-0.2792927324771881,
0.118,28.9375,28.89707374572754,28.90385627746582,-0.3125,-0.29068490862846375,-0.276376873254776,
0.128,28.9375,28.92083740234375,28.914337158203125,-0.3125,-0.283946692943573,-0.27282819151878357,
0.138,28.9375,28.930387496948242,28.91823387145996,-0.3125,-0.28101274371147156,-0.27180933952331543,
0.148,28.9375,28.920146942138672,28.913774490356445,-0.3125,-0.2882392704486847,-0.2767072021961212,
0.158,28.9375,28.90876007080078,28.909339904785156,-0.3125,-0.29125839471817017,-0.2790597379207611,
0.168,28.9375,28.90385627746582,28.90770149230957,-0.3125,-0.2901571989059448,-0.27829310297966003,
0.178,28.9375,28.915178298950195,28.912778854370117,-0.3125,-0.2903348207473755,-0.2781367599964142,
0.188,28.9375,28.919910430908203,28.914630889892578,-0.3125,-0.2898678183555603,-0.27775129675865173,
0.198,28.9375,28.922269821166992,28.915637969970703,-0.3125,-0.30016979575157166,-0.2837677597999573,
0.208,28.9375,28.921480178833008,28.91532325744629,-0.3125,-0.3043895959854126,-0.2866362929344177,
0.218,28.9375,28.915891647338867,28.91273307800293,-0.3125,-0.3021680414676666,-0.28596189618110657,
0.228,28.9375,28.920175552368164,28.914535522460938,-0.3125,-0.3000340461730957,-0.2848915755748749,
0.238,28.9375,28.933876037597656,28.92062759399414,-0.3125,-0.30344635248184204,-0.2869773507118225,
0.248,28.9375,28.932483673095703,28.92008399963379,-0.3125,-0.30531439185142517,-0.2875915765762329,
0.258,28.9375,28.932300567626953,28.919946670532227,-0.3125,-0.3085680902004242,-0.2893967032432556,
0.268,28.9375,28.928054809570312,28.917861938476562,-0.3125,-0.30826374888420105,-0.2895313501358032,
0.278,28.9375,28.93052101135254,28.918821334838867,-0.3125,-0.3099939823150635,-0.29112356901168823,
0.288,28.9375,28.926910400390625,28.917190551757812,-0.3125,-0.31652000546455383,-0.295607328414917,
0.298,28.9375,28.92323875427246,28.91545295715332,-0.3125,-0.31741392612457275,-0.2965451776981354,
0.308,28.9375,28.924633026123047,28.916393280029297,-0.3125,-0.3171198070049286,-0.29635363817214966,
0.318,28.9375,28.935251235961914,28.92137908935547,-0.3125,-0.3166399598121643,-0.2961966395378113,
0.328,28.9375,28.93499755859375,28.921310424804688,-0.3125,-0.31352874636650085,-0.2952409088611603,
0.338,28.9375,28.936552047729492,28.92230796813965,-0.3125,-0.31048694252967834,-0.29400280117988586,
0.348,28.9375,28.931005477905273,28.92002296447754,-0.3125,-0.304858535528183,-0.29065582156181335,
0.358,28.9375,28.925870895385742,28.917503356933594,-0.3125,-0.29997795820236206,-0.2874886989593506,
0.368,28.9375,28.928077697753906,28.91843605041504,-0.3125,-0.3019000291824341,-0.28886666893959045,
0.378,28.9375,28.933210372924805,28.920745849609375,-0.3125,-0.30255943536758423,-0.28970086574554443,
0.388,28.9375,28.929502487182617,28.91881561279297,-0.3125,-0.3017761707305908,-0.2893173396587372,
0.398,28.9375,28.925344467163086,28.916263580322266,-0.3125,-0.29493555426597595,-0.2855258584022522,
0.408,28.9375,28.920183181762695,28.913055419921875,-0.3125,-0.2914833724498749,-0.28342071175575256,
